drug,fold,role,model_id
olaparib,3,fit,ACH-000680
olaparib,3,fit,ACH-000427
olaparib,3,fit,ACH-000663
olaparib,3,fit,ACH-000361
olaparib,3,fit,ACH-000762
olaparib,3,fit,ACH-000852
olaparib,3,fit,ACH-000437
olaparib,3,fit,ACH-000684
olaparib,3,fit,ACH-000480
olaparib,3,fit,ACH-000277
olaparib,3,fit,ACH-000955
olaparib,3,fit,ACH-000447
olaparib,3,fit,ACH-000344
olaparib,3,fit,ACH-000420
olaparib,3,fit,ACH-000473
olaparib,3,fit,ACH-000276
olaparib,3,fit,ACH-000243
olaparib,3,fit,ACH-000457
olaparib,3,fit,ACH-000573
olaparib,3,fit,ACH-000679
olaparib,3,fit,ACH-000858
olaparib,3,fit,ACH-000878
olaparib,3,fit,ACH-000391
olaparib,3,fit,ACH-000163
olaparib,3,fit,ACH-000192
olaparib,3,fit,ACH-000968
olaparib,3,fit,ACH-000091
olaparib,3,fit,ACH-000417
olaparib,3,fit,ACH-000570
olaparib,3,fit,ACH-000599
olaparib,3,fit,ACH-000188
olaparib,3,fit,ACH-000833
olaparib,3,fit,ACH-000359
olaparib,3,fit,ACH-000133
olaparib,3,fit,ACH-000042
olaparib,3,fit,ACH-000982
olaparib,3,fit,ACH-000748
olaparib,3,fit,ACH-000343
olaparib,3,fit,ACH-000900
olaparib,3,fit,ACH-000888
olaparib,3,fit,ACH-000231
olaparib,3,fit,ACH-000750
olaparib,3,fit,ACH-000919
olaparib,3,fit,ACH-000265
olaparib,3,fit,ACH-000415
olaparib,3,fit,ACH-000007
olaparib,3,fit,ACH-000062
olaparib,3,fit,ACH-000505
olaparib,3,fit,ACH-000681
olaparib,3,fit,ACH-000014
olaparib,3,fit,ACH-000911
olaparib,3,fit,ACH-000704
olaparib,3,fit,ACH-000832
olaparib,3,fit,ACH-000155
olaparib,3,fit,ACH-000323
olaparib,3,fit,ACH-000493
olaparib,3,fit,ACH-000099
olaparib,3,fit,ACH-000461
olaparib,3,fit,ACH-000898
olaparib,3,fit,ACH-000719
olaparib,3,fit,ACH-000375
olaparib,3,fit,ACH-000347
olaparib,3,fit,ACH-000978
olaparib,3,fit,ACH-000450
olaparib,3,fit,ACH-000848
olaparib,3,fit,ACH-000096
olaparib,3,fit,ACH-000572
olaparib,3,fit,ACH-000866
olaparib,3,fit,ACH-000313
olaparib,3,fit,ACH-000235
olaparib,3,fit,ACH-000630
olaparib,3,fit,ACH-000771
olaparib,3,fit,ACH-000331
olaparib,3,fit,ACH-000117
olaparib,3,fit,ACH-000288
olaparib,3,fit,ACH-000665
olaparib,3,fit,ACH-000579
olaparib,3,fit,ACH-000881
olaparib,3,fit,ACH-000792
olaparib,3,fit,ACH-000159
olaparib,3,fit,ACH-000648
olaparib,3,fit,ACH-000222
olaparib,3,fit,ACH-001306
olaparib,3,fit,ACH-000971
olaparib,3,fit,ACH-000856
olaparib,3,fit,ACH-000974
olaparib,3,fit,ACH-000805
olaparib,3,fit,ACH-000137
olaparib,3,fit,ACH-000542
olaparib,3,fit,ACH-000401
olaparib,3,fit,ACH-000979
olaparib,3,fit,ACH-000471
olaparib,3,fit,ACH-000521
olaparib,3,fit,ACH-000320
olaparib,3,fit,ACH-000219
olaparib,3,fit,ACH-000946
olaparib,3,fit,ACH-000280
olaparib,3,fit,ACH-000367
olaparib,3,fit,ACH-000736
olaparib,3,fit,ACH-000781
olaparib,3,fit,ACH-000486
olaparib,3,fit,ACH-000785
olaparib,3,fit,ACH-000853
olaparib,3,fit,ACH-000810
olaparib,3,fit,ACH-000624
olaparib,3,fit,ACH-000988
olaparib,3,fit,ACH-000721
olaparib,3,fit,ACH-000662
olaparib,3,fit,ACH-000090
olaparib,3,fit,ACH-000843
olaparib,3,fit,ACH-000537
olaparib,3,fit,ACH-000778
olaparib,3,fit,ACH-000332
olaparib,3,fit,ACH-000545
olaparib,3,fit,ACH-000008
olaparib,3,fit,ACH-000308
olaparib,3,fit,ACH-000965
olaparib,3,fit,ACH-000260
olaparib,3,fit,ACH-000939
olaparib,3,fit,ACH-000950
olaparib,3,fit,ACH-000688
olaparib,3,fit,ACH-000528
olaparib,3,fit,ACH-000307
olaparib,3,fit,ACH-000191
olaparib,3,fit,ACH-000368
olaparib,3,fit,ACH-000905
olaparib,3,fit,ACH-000172
olaparib,3,fit,ACH-000696
olaparib,3,fit,ACH-000488
olaparib,3,fit,ACH-000015
olaparib,3,fit,ACH-001239
olaparib,3,fit,ACH-000882
olaparib,3,fit,ACH-000469
olaparib,3,fit,ACH-001318
olaparib,3,fit,ACH-000869
olaparib,3,fit,ACH-000657
olaparib,3,fit,ACH-000035
olaparib,3,fit,ACH-000764
olaparib,3,fit,ACH-000476
olaparib,3,fit,ACH-000840
olaparib,3,fit,ACH-000637
olaparib,3,fit,ACH-000976
olaparib,3,fit,ACH-000311
olaparib,3,fit,ACH-000552
olaparib,3,fit,ACH-000846
olaparib,3,fit,ACH-000318
olaparib,3,fit,ACH-000097
olaparib,3,fit,ACH-000959
olaparib,3,fit,ACH-000279
olaparib,3,fit,ACH-000182
olaparib,3,fit,ACH-000994
olaparib,3,fit,ACH-000217
olaparib,3,fit,ACH-000927
olaparib,3,fit,ACH-000620
olaparib,3,fit,ACH-000510
olaparib,3,fit,ACH-000502
olaparib,3,fit,ACH-000796
olaparib,3,fit,ACH-000244
olaparib,3,fit,ACH-000802
olaparib,3,fit,ACH-000716
olaparib,3,fit,ACH-000397
olaparib,3,fit,ACH-000454
olaparib,3,fit,ACH-000092
olaparib,3,fit,ACH-000777
olaparib,3,calibration,ACH-000228
olaparib,3,calibration,ACH-000783
olaparib,3,calibration,ACH-000416
olaparib,3,calibration,ACH-000936
olaparib,3,calibration,ACH-000791
olaparib,3,calibration,ACH-000997
olaparib,3,calibration,ACH-000319
olaparib,3,calibration,ACH-000747
olaparib,3,calibration,ACH-000847
olaparib,3,calibration,ACH-000211
olaparib,3,calibration,ACH-000678
olaparib,3,calibration,ACH-000087
olaparib,3,calibration,ACH-000484
olaparib,3,calibration,ACH-000270
olaparib,3,calibration,ACH-000221
olaparib,3,calibration,ACH-000408
olaparib,3,calibration,ACH-000720
olaparib,3,calibration,ACH-000264
olaparib,3,calibration,ACH-000899
olaparib,3,calibration,ACH-000364
olaparib,3,calibration,ACH-000940
olaparib,3,calibration,ACH-000803
olaparib,3,calibration,ACH-000947
olaparib,3,calibration,ACH-000503
olaparib,3,calibration,ACH-000046
olaparib,3,calibration,ACH-000500
olaparib,3,calibration,ACH-000880
olaparib,3,calibration,ACH-000921
olaparib,3,calibration,ACH-000441
olaparib,3,calibration,ACH-000738
olaparib,3,calibration,ACH-000030
olaparib,3,calibration,ACH-000890
olaparib,3,calibration,ACH-000800
olaparib,3,calibration,ACH-000259
olaparib,3,calibration,ACH-000913
olaparib,3,calibration,ACH-000734
olaparib,3,calibration,ACH-001307
olaparib,3,calibration,ACH-000352
olaparib,3,calibration,ACH-000210
olaparib,3,calibration,ACH-000403
olaparib,3,calibration,ACH-000316
olaparib,3,calibration,ACH-000054
olaparib,3,calibration,ACH-000693
olaparib,3,calibration,ACH-000329
olaparib,3,calibration,ACH-000837
olaparib,3,calibration,ACH-000132
olaparib,3,calibration,ACH-000019
olaparib,3,calibration,ACH-000961
olaparib,3,calibration,ACH-000587
olaparib,3,calibration,ACH-000383
olaparib,3,calibration,ACH-000390
olaparib,3,calibration,ACH-000769
olaparib,3,calibration,ACH-000958
olaparib,3,calibration,ACH-000164
olaparib,3,calibration,ACH-000052
olaparib,3,calibration,ACH-000261
olaparib,3,calibration,ACH-001190
olaparib,3,calibration,ACH-000237
olaparib,3,calibration,ACH-000643
olaparib,3,calibration,ACH-000048
olaparib,3,test,ACH-000351
olaparib,3,test,ACH-000421
olaparib,3,test,ACH-000123
olaparib,3,test,ACH-000376
olaparib,3,test,ACH-000322
olaparib,3,test,ACH-000223
olaparib,3,test,ACH-000098
olaparib,3,test,ACH-000544
olaparib,3,test,ACH-000749
olaparib,3,test,ACH-000429
olaparib,3,test,ACH-000012
olaparib,3,test,ACH-000945
olaparib,3,test,ACH-000324
olaparib,3,test,ACH-000842
olaparib,3,test,ACH-000517
olaparib,3,test,ACH-000108
olaparib,3,test,ACH-000819
olaparib,3,test,ACH-000758
olaparib,3,test,ACH-000901
olaparib,3,test,ACH-000836
olaparib,3,test,ACH-000834
olaparib,3,test,ACH-000022
olaparib,3,test,ACH-000374
olaparib,3,test,ACH-000713
olaparib,3,test,ACH-000273
olaparib,3,test,ACH-000674
olaparib,3,test,ACH-000479
olaparib,3,test,ACH-000118
olaparib,3,test,ACH-000389
olaparib,3,test,ACH-000756
olaparib,3,test,ACH-000956
olaparib,3,test,ACH-000652
olaparib,3,test,ACH-000753
olaparib,3,test,ACH-000018
olaparib,3,test,ACH-000669
olaparib,3,test,ACH-000628
olaparib,3,test,ACH-000649
olaparib,3,test,ACH-000086
olaparib,3,test,ACH-000142
olaparib,3,test,ACH-000667
olaparib,3,test,ACH-000524
olaparib,3,test,ACH-000433
olaparib,3,test,ACH-000839
olaparib,3,test,ACH-000302
olaparib,3,test,ACH-000766
olaparib,3,test,ACH-000082
olaparib,3,test,ACH-000647
olaparib,3,test,ACH-000835
olaparib,3,test,ACH-000915
olaparib,3,test,ACH-000395
olaparib,3,test,ACH-000292
olaparib,3,test,ACH-000445
olaparib,3,test,ACH-000463
olaparib,3,test,ACH-000147
olaparib,3,test,ACH-000651
olaparib,3,test,ACH-000477
olaparib,3,test,ACH-000356
olaparib,3,test,ACH-000452
olaparib,3,test,ACH-000335
olaparib,3,test,ACH-000207
olaparib,3,test,ACH-000468
olaparib,3,test,ACH-000456
olaparib,3,test,ACH-000827
olaparib,3,test,ACH-000174
olaparib,3,test,ACH-000682
olaparib,3,test,ACH-000212
olaparib,3,test,ACH-000582
olaparib,3,test,ACH-000023
olaparib,3,test,ACH-000595
olaparib,3,test,ACH-000169
olaparib,3,test,ACH-000967
olaparib,3,test,ACH-000701
olaparib,3,test,ACH-001075
olaparib,3,test,ACH-000996
olaparib,3,test,ACH-001128
olaparib,4,fit,ACH-000468
olaparib,4,fit,ACH-000403
olaparib,4,fit,ACH-000915
olaparib,4,fit,ACH-000265
olaparib,4,fit,ACH-000941
olaparib,4,fit,ACH-000022
olaparib,4,fit,ACH-000599
olaparib,4,fit,ACH-000503
olaparib,4,fit,ACH-000732
olaparib,4,fit,ACH-000356
olaparib,4,fit,ACH-000822
olaparib,4,fit,ACH-000189
olaparib,4,fit,ACH-000329
olaparib,4,fit,ACH-000826
olaparib,4,fit,ACH-000281
olaparib,4,fit,ACH-000090
olaparib,4,fit,ACH-000280
olaparib,4,fit,ACH-000968
olaparib,4,fit,ACH-000500
olaparib,4,fit,ACH-000273
olaparib,4,fit,ACH-000322
olaparib,4,fit,ACH-000804
olaparib,4,fit,ACH-000684
olaparib,4,fit,ACH-001239
olaparib,4,fit,ACH-000814
olaparib,4,fit,ACH-000481
olaparib,4,fit,ACH-001306
olaparib,4,fit,ACH-000572
olaparib,4,fit,ACH-000785
olaparib,4,fit,ACH-000048
olaparib,4,fit,ACH-000982
olaparib,4,fit,ACH-000393
olaparib,4,fit,ACH-000917
olaparib,4,fit,ACH-000657
olaparib,4,fit,ACH-000679
olaparib,4,fit,ACH-000421
olaparib,4,fit,ACH-000967
olaparib,4,fit,ACH-000954
olaparib,4,fit,ACH-000847
olaparib,4,fit,ACH-000445
olaparib,4,fit,ACH-000630
olaparib,4,fit,ACH-000415
olaparib,4,fit,ACH-000502
olaparib,4,fit,ACH-000019
olaparib,4,fit,ACH-000504
olaparib,4,fit,ACH-000021
olaparib,4,fit,ACH-000390
olaparib,4,fit,ACH-000192
olaparib,4,fit,ACH-000665
olaparib,4,fit,ACH-000996
olaparib,4,fit,ACH-000966
olaparib,4,fit,ACH-000207
olaparib,4,fit,ACH-000671
olaparib,4,fit,ACH-000368
olaparib,4,fit,ACH-000667
olaparib,4,fit,ACH-000738
olaparib,4,fit,ACH-000096
olaparib,4,fit,ACH-000401
olaparib,4,fit,ACH-000441
olaparib,4,fit,ACH-000595
olaparib,4,fit,ACH-001190
olaparib,4,fit,ACH-000480
olaparib,4,fit,ACH-000169
olaparib,4,fit,ACH-000771
olaparib,4,fit,ACH-000666
olaparib,4,fit,ACH-000879
olaparib,4,fit,ACH-000921
olaparib,4,fit,ACH-000270
olaparib,4,fit,ACH-000052
olaparib,4,fit,ACH-000748
olaparib,4,fit,ACH-000749
olaparib,4,fit,ACH-000086
olaparib,4,fit,ACH-000736
olaparib,4,fit,ACH-000035
olaparib,4,fit,ACH-000516
olaparib,4,fit,ACH-000219
olaparib,4,fit,ACH-000376
olaparib,4,fit,ACH-000260
olaparib,4,fit,ACH-000174
olaparib,4,fit,ACH-000524
olaparib,4,fit,ACH-000488
olaparib,4,fit,ACH-000674
olaparib,4,fit,ACH-000155
olaparib,4,fit,ACH-000670
olaparib,4,fit,ACH-000172
olaparib,4,fit,ACH-000841
olaparib,4,fit,ACH-000869
olaparib,4,fit,ACH-000950
olaparib,4,fit,ACH-000764
olaparib,4,fit,ACH-000232
olaparib,4,fit,ACH-000929
olaparib,4,fit,ACH-000364
olaparib,4,fit,ACH-000834
olaparib,4,fit,ACH-000308
olaparib,4,fit,ACH-000217
olaparib,4,fit,ACH-000994
olaparib,4,fit,ACH-000759
olaparib,4,fit,ACH-000669
olaparib,4,fit,ACH-000098
olaparib,4,fit,ACH-000701
olaparib,4,fit,ACH-000803
olaparib,4,fit,ACH-000496
olaparib,4,fit,ACH-000450
olaparib,4,fit,ACH-000007
olaparib,4,fit,ACH-000661
olaparib,4,fit,ACH-000375
olaparib,4,fit,ACH-000142
olaparib,4,fit,ACH-000347
olaparib,4,fit,ACH-001075
olaparib,4,fit,ACH-000264
olaparib,4,fit,ACH-000221
olaparib,4,fit,ACH-000108
olaparib,4,fit,ACH-000961
olaparib,4,fit,ACH-000374
olaparib,4,fit,ACH-000778
olaparib,4,fit,ACH-000046
olaparib,4,fit,ACH-001128
olaparib,4,fit,ACH-000087
olaparib,4,fit,ACH-000013
olaparib,4,fit,ACH-000637
olaparib,4,fit,ACH-000469
olaparib,4,fit,ACH-000945
olaparib,4,fit,ACH-000955
olaparib,4,fit,ACH-000212
olaparib,4,fit,ACH-000457
olaparib,4,fit,ACH-000988
olaparib,4,fit,ACH-000593
olaparib,4,fit,ACH-000663
olaparib,4,fit,ACH-000201
olaparib,4,fit,ACH-000324
olaparib,4,fit,ACH-000956
olaparib,4,fit,ACH-000965
olaparib,4,fit,ACH-000123
olaparib,4,fit,ACH-000827
olaparib,4,fit,ACH-000182
olaparib,4,fit,ACH-000447
olaparib,4,fit,ACH-000417
olaparib,4,fit,ACH-000805
olaparib,4,fit,ACH-000222
olaparib,4,fit,ACH-000858
olaparib,4,fit,ACH-000985
olaparib,4,fit,ACH-000974
olaparib,4,fit,ACH-000900
olaparib,4,fit,ACH-000777
olaparib,4,fit,ACH-000479
olaparib,4,fit,ACH-000587
olaparib,4,fit,ACH-000191
olaparib,4,fit,ACH-000486
olaparib,4,fit,ACH-000792
olaparib,4,fit,ACH-000318
olaparib,4,fit,ACH-000788
olaparib,4,fit,ACH-000903
olaparib,4,fit,ACH-000223
olaparib,4,fit,ACH-000532
olaparib,4,fit,ACH-000766
olaparib,4,fit,ACH-000505
olaparib,4,fit,ACH-000730
olaparib,4,fit,ACH-000277
olaparib,4,fit,ACH-000905
olaparib,4,fit,ACH-000407
olaparib,4,fit,ACH-000014
olaparib,4,fit,ACH-000573
olaparib,4,fit,ACH-000015
olaparib,4,fit,ACH-000898
olaparib,4,fit,ACH-000493
olaparib,4,fit,ACH-000454
olaparib,4,fit,ACH-000389
olaparib,4,fit,ACH-000896
olaparib,4,fit,ACH-000978
olaparib,4,fit,ACH-000840
olaparib,4,fit,ACH-000091
olaparib,4,fit,ACH-000279
olaparib,4,fit,ACH-000082
olaparib,4,fit,ACH-000164
olaparib,4,fit,ACH-000791
olaparib,4,fit,ACH-000796
olaparib,4,fit,ACH-000882
olaparib,4,fit,ACH-000620
olaparib,4,fit,ACH-000429
olaparib,4,fit,ACH-000320
olaparib,4,fit,ACH-000971
olaparib,4,fit,ACH-000784
olaparib,4,fit,ACH-000693
olaparib,4,fit,ACH-000461
olaparib,4,fit,ACH-000517
olaparib,4,fit,ACH-000719
olaparib,4,fit,ACH-000846
olaparib,4,fit,ACH-000943
olaparib,4,fit,ACH-000188
olaparib,4,fit,ACH-000244
olaparib,4,fit,ACH-000694
olaparib,4,fit,ACH-000758
olaparib,4,fit,ACH-000579
olaparib,4,fit,ACH-000627
olaparib,4,fit,ACH-000678
olaparib,4,fit,ACH-000682
olaparib,4,fit,ACH-000452
olaparib,4,fit,ACH-000250
olaparib,4,fit,ACH-000901
olaparib,4,fit,ACH-000735
olaparib,4,fit,ACH-000544
olaparib,4,fit,ACH-000042
olaparib,4,fit,ACH-000307
olaparib,4,fit,ACH-000037
olaparib,4,fit,ACH-000958
olaparib,4,fit,ACH-000361
olaparib,4,fit,ACH-000117
olaparib,4,fit,ACH-000927
olaparib,4,fit,ACH-000939
olaparib,4,fit,ACH-000288
olaparib,4,fit,ACH-000463
olaparib,4,fit,ACH-000781
olaparib,4,fit,ACH-000437
olaparib,4,fit,ACH-000881
olaparib,4,fit,ACH-000535
olaparib,4,fit,ACH-000704
olaparib,4,fit,ACH-000839
olaparib,4,fit,ACH-000433
olaparib,4,fit,ACH-000589
olaparib,4,fit,ACH-000023
olaparib,4,fit,ACH-000012
olaparib,4,fit,ACH-000521
olaparib,4,fit,ACH-000713
olaparib,4,fit,ACH-000312
olaparib,4,fit,ACH-000911
olaparib,4,fit,ACH-000243
olaparib,4,fit,ACH-000018
olaparib,4,fit,ACH-000259
olaparib,4,fit,ACH-000866
olaparib,4,fit,ACH-000647
olaparib,4,fit,ACH-000008
olaparib,4,fit,ACH-000484
olaparib,4,fit,ACH-000890
olaparib,4,fit,ACH-000153
olaparib,4,fit,ACH-000477
olaparib,4,fit,ACH-000316
olaparib,4,fit,ACH-000537
olaparib,4,fit,ACH-000833
olaparib,4,fit,ACH-000845
olaparib,4,calibration,ACH-000137
olaparib,4,calibration,ACH-000228
olaparib,4,calibration,ACH-000343
olaparib,4,calibration,ACH-000060
olaparib,4,calibration,ACH-000878
olaparib,4,calibration,ACH-000649
olaparib,4,calibration,ACH-000092
olaparib,4,calibration,ACH-000716
olaparib,4,calibration,ACH-000527
olaparib,4,calibration,ACH-000888
olaparib,4,calibration,ACH-000097
olaparib,4,calibration,ACH-000456
olaparib,4,calibration,ACH-000848
olaparib,4,calibration,ACH-000323
olaparib,4,calibration,ACH-000118
olaparib,4,calibration,ACH-000800
olaparib,4,calibration,ACH-000681
olaparib,4,calibration,ACH-000753
olaparib,4,calibration,ACH-000011
olaparib,4,calibration,ACH-000542
olaparib,4,calibration,ACH-000614
olaparib,4,calibration,ACH-000427
olaparib,4,calibration,ACH-000302
olaparib,4,calibration,ACH-000651
olaparib,4,calibration,ACH-000545
olaparib,4,calibration,ACH-000919
olaparib,4,calibration,ACH-000856
olaparib,4,calibration,ACH-000843
olaparib,4,calibration,ACH-000141
olaparib,4,calibration,ACH-000721
olaparib,4,calibration,ACH-000391
olaparib,4,calibration,ACH-000062
olaparib,4,calibration,ACH-000835
olaparib,4,calibration,ACH-000836
olaparib,4,calibration,ACH-000977
olaparib,4,calibration,ACH-000351
olaparib,4,calibration,ACH-000408
olaparib,4,calibration,ACH-000528
olaparib,4,calibration,ACH-000976
olaparib,4,calibration,ACH-000395
olaparib,4,calibration,ACH-000783
olaparib,4,calibration,ACH-000811
olaparib,4,calibration,ACH-000618
olaparib,4,calibration,ACH-000819
olaparib,4,calibration,ACH-000276
olaparib,4,calibration,ACH-000913
olaparib,4,calibration,ACH-000335
olaparib,4,calibration,ACH-000756
olaparib,4,calibration,ACH-000292
olaparib,4,calibration,ACH-000855
olaparib,4,calibration,ACH-000582
olaparib,4,calibration,ACH-000946
olaparib,4,calibration,ACH-000397
olaparib,4,calibration,ACH-000842
olaparib,4,calibration,ACH-000147
olaparib,4,calibration,ACH-000030
olaparib,4,calibration,ACH-000601
olaparib,4,calibration,ACH-000471
olaparib,4,calibration,ACH-000652
olaparib,4,calibration,ACH-000628
olaparib,4,test,ACH-000570
olaparib,4,test,ACH-000769
olaparib,4,test,ACH-000313
olaparib,4,test,ACH-000383
olaparib,4,test,ACH-000880
olaparib,4,test,ACH-000552
olaparib,4,test,ACH-000344
olaparib,4,test,ACH-000632
olaparib,4,test,ACH-000332
olaparib,4,test,ACH-000832
olaparib,4,test,ACH-000331
olaparib,4,test,ACH-000643
olaparib,4,test,ACH-000711
olaparib,4,test,ACH-000231
olaparib,4,test,ACH-000662
olaparib,4,test,ACH-000261
olaparib,4,test,ACH-000997
olaparib,4,test,ACH-000163
olaparib,4,test,ACH-000235
olaparib,4,test,ACH-000924
olaparib,4,test,ACH-000139
olaparib,4,test,ACH-000420
olaparib,4,test,ACH-000947
olaparib,4,test,ACH-000476
olaparib,4,test,ACH-000853
olaparib,4,test,ACH-000680
olaparib,4,test,ACH-000132
olaparib,4,test,ACH-000237
olaparib,4,test,ACH-000359
olaparib,4,test,ACH-000936
olaparib,4,test,ACH-000724
olaparib,4,test,ACH-000210
olaparib,4,test,ACH-000605
olaparib,4,test,ACH-000688
olaparib,4,test,ACH-000648
olaparib,4,test,ACH-000367
olaparib,4,test,ACH-000099
olaparib,4,test,ACH-000809
olaparib,4,test,ACH-000957
olaparib,4,test,ACH-000762
olaparib,4,test,ACH-000592
olaparib,4,test,ACH-000768
olaparib,4,test,ACH-000411
olaparib,4,test,ACH-000278
olaparib,4,test,ACH-000696
olaparib,4,test,ACH-000747
olaparib,4,test,ACH-001307
olaparib,4,test,ACH-000734
olaparib,4,test,ACH-000802
olaparib,4,test,ACH-000852
olaparib,4,test,ACH-000979
olaparib,4,test,ACH-000810
olaparib,4,test,ACH-000837
olaparib,4,test,ACH-000899
olaparib,4,test,ACH-000133
olaparib,4,test,ACH-000473
olaparib,4,test,ACH-000054
olaparib,4,test,ACH-001318
olaparib,4,test,ACH-000624
olaparib,4,test,ACH-000319
olaparib,4,test,ACH-000352
olaparib,4,test,ACH-000416
olaparib,4,test,ACH-000159
olaparib,4,test,ACH-000622
olaparib,4,test,ACH-000720
olaparib,4,test,ACH-000940
olaparib,4,test,ACH-000311
olaparib,4,test,ACH-000211
olaparib,4,test,ACH-000776
olaparib,4,test,ACH-000849
olaparib,4,test,ACH-000444
olaparib,4,test,ACH-000510
olaparib,4,test,ACH-000959
olaparib,4,test,ACH-000973
olaparib,4,test,ACH-000750
olaparib,5,fit,ACH-000367
olaparib,5,fit,ACH-000397
olaparib,5,fit,ACH-000292
olaparib,5,fit,ACH-000637
olaparib,5,fit,ACH-000605
olaparib,5,fit,ACH-000232
olaparib,5,fit,ACH-000312
olaparib,5,fit,ACH-000493
olaparib,5,fit,ACH-000924
olaparib,5,fit,ACH-000374
olaparib,5,fit,ACH-000343
olaparib,5,fit,ACH-000841
olaparib,5,fit,ACH-000476
olaparib,5,fit,ACH-000982
olaparib,5,fit,ACH-000978
olaparib,5,fit,ACH-000917
olaparib,5,fit,ACH-000008
olaparib,5,fit,ACH-000720
olaparib,5,fit,ACH-000322
olaparib,5,fit,ACH-000769
olaparib,5,fit,ACH-000473
olaparib,5,fit,ACH-000427
olaparib,5,fit,ACH-000142
olaparib,5,fit,ACH-000747
olaparib,5,fit,ACH-000486
olaparib,5,fit,ACH-000505
olaparib,5,fit,ACH-000276
olaparib,5,fit,ACH-000359
olaparib,5,fit,ACH-000532
olaparib,5,fit,ACH-001190
olaparib,5,fit,ACH-000674
olaparib,5,fit,ACH-000018
olaparib,5,fit,ACH-000504
olaparib,5,fit,ACH-000804
olaparib,5,fit,ACH-000955
olaparib,5,fit,ACH-000147
olaparib,5,fit,ACH-000976
olaparib,5,fit,ACH-000231
olaparib,5,fit,ACH-000456
olaparib,5,fit,ACH-000281
olaparib,5,fit,ACH-000352
olaparib,5,fit,ACH-000753
olaparib,5,fit,ACH-000957
olaparib,5,fit,ACH-000624
olaparib,5,fit,ACH-000082
olaparib,5,fit,ACH-000849
olaparib,5,fit,ACH-000800
olaparib,5,fit,ACH-000766
olaparib,5,fit,ACH-000389
olaparib,5,fit,ACH-000169
olaparib,5,fit,ACH-000819
olaparib,5,fit,ACH-000570
olaparib,5,fit,ACH-000778
olaparib,5,fit,ACH-000015
olaparib,5,fit,ACH-000762
olaparib,5,fit,ACH-000721
olaparib,5,fit,ACH-000988
olaparib,5,fit,ACH-000777
olaparib,5,fit,ACH-000839
olaparib,5,fit,ACH-000832
olaparib,5,fit,ACH-000452
olaparib,5,fit,ACH-000758
olaparib,5,fit,ACH-000535
olaparib,5,fit,ACH-000847
olaparib,5,fit,ACH-000719
olaparib,5,fit,ACH-000582
olaparib,5,fit,ACH-000716
olaparib,5,fit,ACH-000516
olaparib,5,fit,ACH-000648
olaparib,5,fit,ACH-000401
olaparib,5,fit,ACH-000450
olaparib,5,fit,ACH-000858
olaparib,5,fit,ACH-000724
olaparib,5,fit,ACH-000711
olaparib,5,fit,ACH-000159
olaparib,5,fit,ACH-000947
olaparib,5,fit,ACH-000046
olaparib,5,fit,ACH-000701
olaparib,5,fit,ACH-000901
olaparib,5,fit,ACH-000277
olaparib,5,fit,ACH-000632
olaparib,5,fit,ACH-000879
olaparib,5,fit,ACH-000368
olaparib,5,fit,ACH-000376
olaparib,5,fit,ACH-000108
olaparib,5,fit,ACH-000985
olaparib,5,fit,ACH-000940
olaparib,5,fit,ACH-000911
olaparib,5,fit,ACH-000666
olaparib,5,fit,ACH-000785
olaparib,5,fit,ACH-000835
olaparib,5,fit,ACH-001307
olaparib,5,fit,ACH-000323
olaparib,5,fit,ACH-000244
olaparib,5,fit,ACH-000852
olaparib,5,fit,ACH-000510
olaparib,5,fit,ACH-000803
olaparib,5,fit,ACH-001075
olaparib,5,fit,ACH-000447
olaparib,5,fit,ACH-000678
olaparib,5,fit,ACH-000810
olaparib,5,fit,ACH-000463
olaparib,5,fit,ACH-000994
olaparib,5,fit,ACH-000866
olaparib,5,fit,ACH-000977
olaparib,5,fit,ACH-000915
olaparib,5,fit,ACH-000853
olaparib,5,fit,ACH-000954
olaparib,5,fit,ACH-000324
olaparib,5,fit,ACH-000927
olaparib,5,fit,ACH-000587
olaparib,5,fit,ACH-000087
olaparib,5,fit,ACH-000898
olaparib,5,fit,ACH-000390
olaparib,5,fit,ACH-000265
olaparib,5,fit,ACH-000521
olaparib,5,fit,ACH-000383
olaparib,5,fit,ACH-000791
olaparib,5,fit,ACH-000929
olaparib,5,fit,ACH-000713
olaparib,5,fit,ACH-000945
olaparib,5,fit,ACH-000437
olaparib,5,fit,ACH-000592
olaparib,5,fit,ACH-000881
olaparib,5,fit,ACH-000544
olaparib,5,fit,ACH-000210
olaparib,5,fit,ACH-000022
olaparib,5,fit,ACH-000060
olaparib,5,fit,ACH-000469
olaparib,5,fit,ACH-000783
olaparib,5,fit,ACH-000480
olaparib,5,fit,ACH-000950
olaparib,5,fit,ACH-000477
olaparib,5,fit,ACH-000657
olaparib,5,fit,ACH-000302
olaparib,5,fit,ACH-000771
olaparib,5,fit,ACH-000517
olaparib,5,fit,ACH-000278
olaparib,5,fit,ACH-000651
olaparib,5,fit,ACH-000670
olaparib,5,fit,ACH-000219
olaparib,5,fit,ACH-000433
olaparib,5,fit,ACH-000132
olaparib,5,fit,ACH-000572
olaparib,5,fit,ACH-000457
olaparib,5,fit,ACH-000503
olaparib,5,fit,ACH-000694
olaparib,5,fit,ACH-000900
olaparib,5,fit,ACH-000356
olaparib,5,fit,ACH-000311
olaparib,5,fit,ACH-000331
