drug,fold,role,model_id
afatinib,3,fit,ACH-000803
afatinib,3,fit,ACH-000481
afatinib,3,fit,ACH-000595
afatinib,3,fit,ACH-000783
afatinib,3,fit,ACH-000086
afatinib,3,fit,ACH-000278
afatinib,3,fit,ACH-000222
afatinib,3,fit,ACH-000974
afatinib,3,fit,ACH-000701
afatinib,3,fit,ACH-000307
afatinib,3,fit,ACH-000279
afatinib,3,fit,ACH-000771
afatinib,3,fit,ACH-000463
afatinib,3,fit,ACH-000174
afatinib,3,fit,ACH-000839
afatinib,3,fit,ACH-000879
afatinib,3,fit,ACH-000624
afatinib,3,fit,ACH-000982
afatinib,3,fit,ACH-000232
afatinib,3,fit,ACH-000814
afatinib,3,fit,ACH-000669
afatinib,3,fit,ACH-000376
afatinib,3,fit,ACH-000637
afatinib,3,fit,ACH-000488
afatinib,3,fit,ACH-000651
afatinib,3,fit,ACH-000046
afatinib,3,fit,ACH-000939
afatinib,3,fit,ACH-000966
afatinib,3,fit,ACH-000956
afatinib,3,fit,ACH-000899
afatinib,3,fit,ACH-000809
afatinib,3,fit,ACH-000012
afatinib,3,fit,ACH-000503
afatinib,3,fit,ACH-000599
afatinib,3,fit,ACH-000766
afatinib,3,fit,ACH-000693
afatinib,3,fit,ACH-000364
afatinib,3,fit,ACH-000159
afatinib,3,fit,ACH-000896
afatinib,3,fit,ACH-000265
afatinib,3,fit,ACH-000367
afatinib,3,fit,ACH-000905
afatinib,3,fit,ACH-000528
afatinib,3,fit,ACH-000261
afatinib,3,fit,ACH-000572
afatinib,3,fit,ACH-000802
afatinib,3,fit,ACH-000845
afatinib,3,fit,ACH-000959
afatinib,3,fit,ACH-000302
afatinib,3,fit,ACH-000347
afatinib,3,fit,ACH-000749
afatinib,3,fit,ACH-000888
afatinib,3,fit,ACH-000913
afatinib,3,fit,ACH-000614
afatinib,3,fit,ACH-000040
afatinib,3,fit,ACH-000502
afatinib,3,fit,ACH-000724
afatinib,3,fit,ACH-000155
afatinib,3,fit,ACH-000589
afatinib,3,fit,ACH-000484
afatinib,3,fit,ACH-000662
afatinib,3,fit,ACH-000450
afatinib,3,fit,ACH-000189
afatinib,3,fit,ACH-000280
afatinib,3,fit,ACH-000678
afatinib,3,fit,ACH-000869
afatinib,3,fit,ACH-000940
afatinib,3,fit,ACH-000671
afatinib,3,fit,ACH-000791
afatinib,3,fit,ACH-000979
afatinib,3,fit,ACH-000811
afatinib,3,fit,ACH-000929
afatinib,3,fit,ACH-000445
afatinib,3,fit,ACH-000716
afatinib,3,fit,ACH-000967
afatinib,3,fit,ACH-000192
afatinib,3,fit,ACH-000945
afatinib,3,fit,ACH-001318
afatinib,3,fit,ACH-000756
afatinib,3,fit,ACH-000030
afatinib,3,fit,ACH-000516
afatinib,3,fit,ACH-000849
afatinib,3,fit,ACH-000915
afatinib,3,fit,ACH-000383
afatinib,3,fit,ACH-000500
afatinib,3,fit,ACH-000141
afatinib,3,fit,ACH-000090
afatinib,3,fit,ACH-000647
afatinib,3,fit,ACH-000941
afatinib,3,fit,ACH-000447
afatinib,3,fit,ACH-000142
afatinib,3,fit,ACH-000985
afatinib,3,fit,ACH-000097
afatinib,3,fit,ACH-000994
afatinib,3,fit,ACH-000132
afatinib,3,fit,ACH-000927
afatinib,3,fit,ACH-000231
afatinib,3,fit,ACH-000777
afatinib,3,fit,ACH-000319
afatinib,3,fit,ACH-000882
afatinib,3,fit,ACH-000592
afatinib,3,fit,ACH-000570
afatinib,3,fit,ACH-000476
afatinib,3,fit,ACH-000680
afatinib,3,fit,ACH-000696
afatinib,3,fit,ACH-000732
afatinib,3,fit,ACH-000552
afatinib,3,fit,ACH-000359
afatinib,3,fit,ACH-000747
afatinib,3,fit,ACH-000108
afatinib,3,fit,ACH-000753
afatinib,3,fit,ACH-000579
afatinib,3,fit,ACH-000573
afatinib,3,fit,ACH-000023
afatinib,3,fit,ACH-000011
afatinib,3,fit,ACH-000903
afatinib,3,fit,ACH-000182
afatinib,3,fit,ACH-000630
afatinib,3,fit,ACH-000971
afatinib,3,fit,ACH-000343
afatinib,3,fit,ACH-000008
afatinib,3,fit,ACH-000473
afatinib,3,fit,ACH-000968
afatinib,3,fit,ACH-000762
afatinib,3,fit,ACH-000259
afatinib,3,fit,ACH-000840
afatinib,3,fit,ACH-000880
afatinib,3,fit,ACH-000188
afatinib,3,fit,ACH-000201
afatinib,3,fit,ACH-000457
afatinib,3,fit,ACH-000921
afatinib,3,fit,ACH-000627
afatinib,3,fit,ACH-000713
afatinib,3,fit,ACH-000389
afatinib,3,fit,ACH-000848
afatinib,3,fit,ACH-000013
afatinib,3,fit,ACH-000504
afatinib,3,fit,ACH-000679
afatinib,3,fit,ACH-000843
afatinib,3,fit,ACH-000852
afatinib,3,fit,ACH-000211
afatinib,3,fit,ACH-000408
afatinib,3,fit,ACH-000674
afatinib,3,fit,ACH-000834
afatinib,3,fit,ACH-000493
afatinib,3,fit,ACH-000832
afatinib,3,fit,ACH-000461
afatinib,3,fit,ACH-000688
afatinib,3,calibration,ACH-000721
afatinib,3,calibration,ACH-000421
afatinib,3,calibration,ACH-000924
afatinib,3,calibration,ACH-000521
afatinib,3,calibration,ACH-000237
afatinib,3,calibration,ACH-000532
afatinib,3,calibration,ACH-000335
afatinib,3,calibration,ACH-000117
afatinib,3,calibration,ACH-001307
afatinib,3,calibration,ACH-000308
afatinib,3,calibration,ACH-000273
afatinib,3,calibration,ACH-000827
afatinib,3,calibration,ACH-000318
afatinib,3,calibration,ACH-000720
afatinib,3,calibration,ACH-000833
afatinib,3,calibration,ACH-000694
afatinib,3,calibration,ACH-000946
afatinib,3,calibration,ACH-000826
afatinib,3,calibration,ACH-000469
afatinib,3,calibration,ACH-000734
afatinib,3,calibration,ACH-000433
afatinib,3,calibration,ACH-000881
afatinib,3,calibration,ACH-000856
afatinib,3,calibration,ACH-000486
afatinib,3,calibration,ACH-000281
afatinib,3,calibration,ACH-000784
afatinib,3,calibration,ACH-000169
afatinib,3,calibration,ACH-001128
afatinib,3,calibration,ACH-000219
afatinib,3,calibration,ACH-000917
afatinib,3,calibration,ACH-000351
afatinib,3,calibration,ACH-000420
afatinib,3,calibration,ACH-000331
afatinib,3,calibration,ACH-000996
afatinib,3,calibration,ACH-000670
afatinib,3,calibration,ACH-000496
afatinib,3,calibration,ACH-000139
afatinib,3,calibration,ACH-000805
afatinib,3,calibration,ACH-000738
afatinib,3,calibration,ACH-000622
afatinib,3,calibration,ACH-000878
afatinib,3,calibration,ACH-000527
afatinib,3,calibration,ACH-000748
afatinib,3,calibration,ACH-000221
afatinib,3,calibration,ACH-000958
afatinib,3,calibration,ACH-000292
afatinib,3,calibration,ACH-000276
afatinib,3,calibration,ACH-000035
afatinib,3,calibration,ACH-000288
afatinib,3,calibration,ACH-000250
afatinib,3,calibration,ACH-000468
afatinib,3,calibration,ACH-000054
afatinib,3,calibration,ACH-000965
afatinib,3,calibration,ACH-000062
afatinib,3,calibration,ACH-000835
afatinib,3,calibration,ACH-000587
afatinib,3,calibration,ACH-000021
afatinib,3,calibration,ACH-000841
afatinib,3,calibration,ACH-000323
afatinib,3,test,ACH-000800
afatinib,3,test,ACH-000313
afatinib,3,test,ACH-000322
afatinib,3,test,ACH-000344
afatinib,3,test,ACH-000223
afatinib,3,test,ACH-000632
afatinib,3,test,ACH-000978
afatinib,3,test,ACH-000368
afatinib,3,test,ACH-000441
afatinib,3,test,ACH-000098
afatinib,3,test,ACH-000544
afatinib,3,test,ACH-000943
afatinib,3,test,ACH-000545
afatinib,3,test,ACH-000898
afatinib,3,test,ACH-000681
afatinib,3,test,ACH-000997
afatinib,3,test,ACH-000866
afatinib,3,test,ACH-000819
afatinib,3,test,ACH-000087
afatinib,3,test,ACH-000758
afatinib,3,test,ACH-000391
afatinib,3,test,ACH-000836
afatinib,3,test,ACH-000890
afatinib,3,test,ACH-000022
afatinib,3,test,ACH-000437
afatinib,3,test,ACH-000403
afatinib,3,test,ACH-000736
afatinib,3,test,ACH-000853
afatinib,3,test,ACH-000393
afatinib,3,test,ACH-000936
afatinib,3,test,ACH-000665
afatinib,3,test,ACH-000277
afatinib,3,test,ACH-000375
afatinib,3,test,ACH-000735
afatinib,3,test,ACH-000210
afatinib,3,test,ACH-000605
afatinib,3,test,ACH-000018
afatinib,3,test,ACH-000648
afatinib,3,test,ACH-000628
afatinib,3,test,ACH-000099
afatinib,3,test,ACH-000649
afatinib,3,test,ACH-000524
afatinib,3,test,ACH-000730
afatinib,3,test,ACH-000661
afatinib,3,test,ACH-001190
afatinib,3,test,ACH-000082
afatinib,3,test,ACH-000172
afatinib,3,test,ACH-000454
afatinib,3,test,ACH-000395
afatinib,3,test,ACH-000137
afatinib,3,test,ACH-000048
afatinib,3,test,ACH-000147
afatinib,3,test,ACH-000601
afatinib,3,test,ACH-000042
afatinib,3,test,ACH-000356
afatinib,3,test,ACH-000416
afatinib,3,test,ACH-000191
afatinib,3,test,ACH-000764
afatinib,3,test,ACH-000846
afatinib,3,test,ACH-000311
afatinib,3,test,ACH-000456
afatinib,3,test,ACH-000427
afatinib,3,test,ACH-000961
afatinib,3,test,ACH-000778
afatinib,3,test,ACH-000228
afatinib,3,test,ACH-000682
afatinib,3,test,ACH-000096
afatinib,3,test,ACH-000776
afatinib,3,test,ACH-000582
afatinib,3,test,ACH-000663
afatinib,3,test,ACH-000471
afatinib,3,test,ACH-000977
afatinib,3,test,ACH-000788
afatinib,3,test,ACH-000320
afatinib,4,fit,ACH-000720
afatinib,4,fit,ACH-000223
afatinib,4,fit,ACH-000978
afatinib,4,fit,ACH-000219
afatinib,4,fit,ACH-000463
afatinib,4,fit,ACH-000013
afatinib,4,fit,ACH-000941
afatinib,4,fit,ACH-000903
afatinib,4,fit,ACH-000374
afatinib,4,fit,ACH-001318
afatinib,4,fit,ACH-000244
afatinib,4,fit,ACH-000688
afatinib,4,fit,ACH-000261
afatinib,4,fit,ACH-000359
afatinib,4,fit,ACH-000819
afatinib,4,fit,ACH-000461
afatinib,4,fit,ACH-000048
afatinib,4,fit,ACH-000313
afatinib,4,fit,ACH-000411
afatinib,4,fit,ACH-000735
afatinib,4,fit,ACH-000137
afatinib,4,fit,ACH-000433
afatinib,4,fit,ACH-000921
afatinib,4,fit,ACH-000164
afatinib,4,fit,ACH-000265
afatinib,4,fit,ACH-000429
afatinib,4,fit,ACH-000979
afatinib,4,fit,ACH-000791
afatinib,4,fit,ACH-000758
afatinib,4,fit,ACH-000940
afatinib,4,fit,ACH-000201
afatinib,4,fit,ACH-000671
afatinib,4,fit,ACH-000681
afatinib,4,fit,ACH-000837
afatinib,4,fit,ACH-000788
afatinib,4,fit,ACH-000521
afatinib,4,fit,ACH-000212
afatinib,4,fit,ACH-000776
afatinib,4,fit,ACH-000704
afatinib,4,fit,ACH-000516
afatinib,4,fit,ACH-000437
afatinib,4,fit,ACH-000188
afatinib,4,fit,ACH-000456
afatinib,4,fit,ACH-000967
afatinib,4,fit,ACH-000777
afatinib,4,fit,ACH-000091
afatinib,4,fit,ACH-000628
afatinib,4,fit,ACH-000042
afatinib,4,fit,ACH-000878
afatinib,4,fit,ACH-000217
afatinib,4,fit,ACH-000454
afatinib,4,fit,ACH-000288
afatinib,4,fit,ACH-000589
afatinib,4,fit,ACH-000403
afatinib,4,fit,ACH-000510
afatinib,4,fit,ACH-000524
afatinib,4,fit,ACH-000961
afatinib,4,fit,ACH-000764
afatinib,4,fit,ACH-000840
afatinib,4,fit,ACH-000811
afatinib,4,fit,ACH-000667
afatinib,4,fit,ACH-000537
afatinib,4,fit,ACH-000117
afatinib,4,fit,ACH-000827
afatinib,4,fit,ACH-000096
afatinib,4,fit,ACH-000141
afatinib,4,fit,ACH-000973
afatinib,4,fit,ACH-000022
afatinib,4,fit,ACH-001075
afatinib,4,fit,ACH-000347
afatinib,4,fit,ACH-000996
afatinib,4,fit,ACH-000023
afatinib,4,fit,ACH-000545
afatinib,4,fit,ACH-000447
afatinib,4,fit,ACH-000174
afatinib,4,fit,ACH-000622
afatinib,4,fit,ACH-000766
afatinib,4,fit,ACH-000015
afatinib,4,fit,ACH-000958
afatinib,4,fit,ACH-000848
afatinib,4,fit,ACH-000834
afatinib,4,fit,ACH-000270
afatinib,4,fit,ACH-000670
afatinib,4,fit,ACH-000802
afatinib,4,fit,ACH-000280
afatinib,4,fit,ACH-000749
afatinib,4,fit,ACH-000312
afatinib,4,fit,ACH-000169
afatinib,4,fit,ACH-000784
afatinib,4,fit,ACH-000879
afatinib,4,fit,ACH-000905
afatinib,4,fit,ACH-000408
afatinib,4,fit,ACH-000899
afatinib,4,fit,ACH-000030
afatinib,4,fit,ACH-000153
afatinib,4,fit,ACH-000713
afatinib,4,fit,ACH-000809
afatinib,4,fit,ACH-000395
afatinib,4,fit,ACH-000390
afatinib,4,fit,ACH-000367
afatinib,4,fit,ACH-000335
afatinib,4,fit,ACH-000997
afatinib,4,fit,ACH-000627
afatinib,4,fit,ACH-000649
afatinib,4,fit,ACH-000605
afatinib,4,fit,ACH-000082
afatinib,4,fit,ACH-000468
afatinib,4,fit,ACH-000759
afatinib,4,fit,ACH-000012
afatinib,4,fit,ACH-000473
afatinib,4,fit,ACH-000648
afatinib,4,fit,ACH-000618
afatinib,4,fit,ACH-000322
afatinib,4,fit,ACH-000427
afatinib,4,fit,ACH-000281
afatinib,4,fit,ACH-000832
afatinib,4,fit,ACH-000228
afatinib,4,fit,ACH-000062
afatinib,4,fit,ACH-000250
afatinib,4,fit,ACH-000235
afatinib,4,fit,ACH-000719
afatinib,4,fit,ACH-000845
afatinib,4,fit,ACH-000505
afatinib,4,fit,ACH-000098
afatinib,4,fit,ACH-000869
afatinib,4,fit,ACH-000882
afatinib,4,fit,ACH-000052
afatinib,4,fit,ACH-000800
afatinib,4,fit,ACH-000484
afatinib,4,fit,ACH-000444
afatinib,4,fit,ACH-000674
afatinib,4,fit,ACH-000678
afatinib,4,fit,ACH-000985
afatinib,4,fit,ACH-000966
afatinib,4,fit,ACH-000054
afatinib,4,fit,ACH-000849
afatinib,4,fit,ACH-000397
afatinib,4,fit,ACH-000684
afatinib,4,fit,ACH-000037
afatinib,4,fit,ACH-000736
afatinib,4,fit,ACH-000919
afatinib,4,fit,ACH-000620
afatinib,4,fit,ACH-000500
afatinib,4,fit,ACH-000693
afatinib,4,fit,ACH-000480
afatinib,4,fit,ACH-000503
afatinib,4,fit,ACH-000155
afatinib,4,fit,ACH-000814
afatinib,4,fit,ACH-000911
afatinib,4,fit,ACH-000680
afatinib,4,fit,ACH-000331
afatinib,4,fit,ACH-000732
afatinib,4,fit,ACH-000614
afatinib,4,fit,ACH-000493
afatinib,4,fit,ACH-000232
afatinib,4,fit,ACH-000552
afatinib,4,fit,ACH-000748
afatinib,4,fit,ACH-000836
afatinib,4,fit,ACH-000936
afatinib,4,fit,ACH-000843
afatinib,4,fit,ACH-000785
afatinib,4,fit,ACH-000890
afatinib,4,fit,ACH-000316
afatinib,4,fit,ACH-000046
afatinib,4,fit,ACH-000007
afatinib,4,fit,ACH-000172
afatinib,4,fit,ACH-000090
afatinib,4,fit,ACH-000769
afatinib,4,fit,ACH-000368
afatinib,4,fit,ACH-000694
afatinib,4,fit,ACH-000311
afatinib,4,fit,ACH-000880
afatinib,4,fit,ACH-000189
afatinib,4,fit,ACH-000237
afatinib,4,fit,ACH-000976
afatinib,4,fit,ACH-000665
afatinib,4,fit,ACH-000147
afatinib,4,fit,ACH-000415
afatinib,4,fit,ACH-000917
afatinib,4,fit,ACH-000118
afatinib,4,fit,ACH-000352
afatinib,4,fit,ACH-000582
afatinib,4,fit,ACH-000329
afatinib,4,fit,ACH-000123
afatinib,4,fit,ACH-000778
afatinib,4,fit,ACH-000420
afatinib,4,fit,ACH-000391
afatinib,4,fit,ACH-000417
afatinib,4,fit,ACH-000376
afatinib,4,fit,ACH-000260
afatinib,4,fit,ACH-000662
afatinib,4,fit,ACH-000320
afatinib,4,fit,ACH-000535
afatinib,4,fit,ACH-000361
afatinib,4,fit,ACH-000099
afatinib,4,fit,ACH-001128
afatinib,4,fit,ACH-000014
afatinib,4,fit,ACH-000441
afatinib,4,fit,ACH-001239
afatinib,4,fit,ACH-000747
afatinib,4,fit,ACH-000957
afatinib,4,fit,ACH-000259
afatinib,4,fit,ACH-000087
afatinib,4,fit,ACH-000471
afatinib,4,fit,ACH-000881
afatinib,4,fit,ACH-000207
afatinib,4,fit,ACH-000344
afatinib,4,fit,ACH-000965
afatinib,4,fit,ACH-000730
afatinib,4,fit,ACH-000469
afatinib,4,fit,ACH-000669
afatinib,4,fit,ACH-000231
afatinib,4,fit,ACH-000445
afatinib,4,fit,ACH-000108
afatinib,4,fit,ACH-000974
afatinib,4,fit,ACH-001190
afatinib,4,fit,ACH-000721
afatinib,4,fit,ACH-000954
afatinib,4,fit,ACH-000222
afatinib,4,fit,ACH-000324
afatinib,4,fit,ACH-000479
afatinib,4,fit,ACH-000783
afatinib,4,fit,ACH-000476
afatinib,4,fit,ACH-000601
afatinib,4,fit,ACH-000858
afatinib,4,fit,ACH-000481
afatinib,4,fit,ACH-000753
afatinib,4,fit,ACH-000994
afatinib,4,fit,ACH-000888
afatinib,4,fit,ACH-000592
afatinib,4,fit,ACH-000855
afatinib,4,fit,ACH-000389
afatinib,4,fit,ACH-000929
afatinib,4,fit,ACH-000502
afatinib,4,fit,ACH-000866
afatinib,4,fit,ACH-000273
afatinib,4,calibration,ACH-000211
afatinib,4,calibration,ACH-000163
afatinib,4,calibration,ACH-000734
afatinib,4,calibration,ACH-000804
afatinib,4,calibration,ACH-000661
afatinib,4,calibration,ACH-000826
afatinib,4,calibration,ACH-000356
afatinib,4,calibration,ACH-000632
afatinib,4,calibration,ACH-000364
afatinib,4,calibration,ACH-000781
afatinib,4,calibration,ACH-000982
afatinib,4,calibration,ACH-000796
afatinib,4,calibration,ACH-000637
afatinib,4,calibration,ACH-000927
afatinib,4,calibration,ACH-000452
afatinib,4,calibration,ACH-000570
afatinib,4,calibration,ACH-000302
afatinib,4,calibration,ACH-001307
afatinib,4,calibration,ACH-000833
afatinib,4,calibration,ACH-000977
afatinib,4,calibration,ACH-000822
afatinib,4,calibration,ACH-000279
afatinib,4,calibration,ACH-000277
afatinib,4,calibration,ACH-000943
afatinib,4,calibration,ACH-000716
afatinib,4,calibration,ACH-000544
afatinib,4,calibration,ACH-000852
afatinib,4,calibration,ACH-000803
afatinib,4,calibration,ACH-000210
afatinib,4,calibration,ACH-000243
afatinib,4,calibration,ACH-000682
afatinib,4,calibration,ACH-000421
afatinib,4,calibration,ACH-000040
afatinib,4,calibration,ACH-000701
afatinib,4,calibration,ACH-000375
afatinib,4,calibration,ACH-000898
afatinib,4,calibration,ACH-000792
afatinib,4,calibration,ACH-000835
afatinib,4,calibration,ACH-000450
afatinib,4,calibration,ACH-000092
afatinib,4,calibration,ACH-000159
afatinib,4,calibration,ACH-000947
afatinib,4,calibration,ACH-000517
afatinib,4,calibration,ACH-000587
afatinib,4,calibration,ACH-000416
afatinib,4,calibration,ACH-000383
afatinib,4,calibration,ACH-000276
afatinib,4,calibration,ACH-000221
afatinib,4,calibration,ACH-000393
afatinib,4,calibration,ACH-000663
afatinib,4,calibration,ACH-000971
afatinib,4,calibration,ACH-000853
afatinib,4,calibration,ACH-000133
afatinib,4,calibration,ACH-000191
afatinib,4,calibration,ACH-000488
afatinib,4,calibration,ACH-000846
afatinib,4,calibration,ACH-000477
afatinib,4,calibration,ACH-000724
afatinib,4,calibration,ACH-000018
afatinib,4,test,ACH-000528
afatinib,4,test,ACH-000351
afatinib,4,test,ACH-000008
afatinib,4,test,ACH-000856
afatinib,4,test,ACH-000035
afatinib,4,test,ACH-000946
afatinib,4,test,ACH-000332
afatinib,4,test,ACH-000019
afatinib,4,test,ACH-000805
afatinib,4,test,ACH-000643
afatinib,4,test,ACH-000896
afatinib,4,test,ACH-000945
afatinib,4,test,ACH-000532
afatinib,4,test,ACH-000901
afatinib,4,test,ACH-000318
afatinib,4,test,ACH-000924
afatinib,4,test,ACH-000599
afatinib,4,test,ACH-000139
afatinib,4,test,ACH-000486
afatinib,4,test,ACH-000679
afatinib,4,test,ACH-000955
afatinib,4,test,ACH-000756
afatinib,4,test,ACH-000132
afatinib,4,test,ACH-000988
afatinib,4,test,ACH-000504
afatinib,4,test,ACH-000956
afatinib,4,test,ACH-000572
afatinib,4,test,ACH-000950
afatinib,4,test,ACH-000086
afatinib,4,test,ACH-000142
afatinib,4,test,ACH-000060
afatinib,4,test,ACH-000762
afatinib,4,test,ACH-000768
afatinib,4,test,ACH-000527
afatinib,4,test,ACH-000278
afatinib,4,test,ACH-000696
afatinib,4,test,ACH-000839
afatinib,4,test,ACH-000323
afatinib,4,test,ACH-000021
afatinib,4,test,ACH-000573
afatinib,4,test,ACH-000343
afatinib,4,test,ACH-001306
afatinib,4,test,ACH-000011
afatinib,4,test,ACH-000810
afatinib,4,test,ACH-000738
afatinib,4,test,ACH-000647
afatinib,4,test,ACH-000913
afatinib,4,test,ACH-000915
afatinib,4,test,ACH-000292
afatinib,4,test,ACH-000308
afatinib,4,test,ACH-000651
afatinib,4,test,ACH-000192
afatinib,4,test,ACH-000630
afatinib,4,test,ACH-000624
afatinib,4,test,ACH-000319
afatinib,4,test,ACH-000457
afatinib,4,test,ACH-000401
afatinib,4,test,ACH-000593
afatinib,4,test,ACH-000182
afatinib,4,test,ACH-000841
afatinib,4,test,ACH-000948
afatinib,4,test,ACH-000496
afatinib,4,test,ACH-000939
afatinib,4,test,ACH-000307
afatinib,4,test,ACH-000595
afatinib,4,test,ACH-000771
afatinib,4,test,ACH-000959
afatinib,4,test,ACH-000097
afatinib,4,test,ACH-000579
afatinib,4,test,ACH-000900
afatinib,4,test,ACH-000666
afatinib,4,test,ACH-000968
afatinib,4,test,ACH-000750
afatinib,5,fit,ACH-000947
afatinib,5,fit,ACH-000288
afatinib,5,fit,ACH-000244
afatinib,5,fit,ACH-000207
afatinib,5,fit,ACH-000537
afatinib,5,fit,ACH-000929
afatinib,5,fit,ACH-000840
afatinib,5,fit,ACH-001318
afatinib,5,fit,ACH-000463
afatinib,5,fit,ACH-000979
afatinib,5,fit,ACH-000232
afatinib,5,fit,ACH-000217
afatinib,5,fit,ACH-000500
afatinib,5,fit,ACH-000649
afatinib,5,fit,ACH-000311
afatinib,5,fit,ACH-000936
afatinib,5,fit,ACH-000007
afatinib,5,fit,ACH-000959
afatinib,5,fit,ACH-000958
afatinib,5,fit,ACH-000352
afatinib,5,fit,ACH-000395
afatinib,5,fit,ACH-000468
afatinib,5,fit,ACH-000730
afatinib,5,fit,ACH-000803
afatinib,5,fit,ACH-000674
afatinib,5,fit,ACH-000994
afatinib,5,fit,ACH-000021
afatinib,5,fit,ACH-000796
afatinib,5,fit,ACH-000758
afatinib,5,fit,ACH-000141
afatinib,5,fit,ACH-000903
afatinib,5,fit,ACH-000647
afatinib,5,fit,ACH-000900
afatinib,5,fit,ACH-000108
afatinib,5,fit,ACH-000967
afatinib,5,fit,ACH-000778
afatinib,5,fit,ACH-000769
afatinib,5,fit,ACH-000957
afatinib,5,fit,ACH-000022
afatinib,5,fit,ACH-000661
afatinib,5,fit,ACH-000147
afatinib,5,fit,ACH-000332
afatinib,5,fit,ACH-000099
afatinib,5,fit,ACH-000846
afatinib,5,fit,ACH-000461
afatinib,5,fit,ACH-000544
afatinib,5,fit,ACH-000800
afatinib,5,fit,ACH-000950
afatinib,5,fit,ACH-000764
afatinib,5,fit,ACH-000313
afatinib,5,fit,ACH-000391
afatinib,5,fit,ACH-000516
afatinib,5,fit,ACH-000948
afatinib,5,fit,ACH-000389
afatinib,5,fit,ACH-000866
afatinib,5,fit,ACH-000169
afatinib,5,fit,ACH-000721
afatinib,5,fit,ACH-000788
afatinib,5,fit,ACH-000133
afatinib,5,fit,ACH-000595
afatinib,5,fit,ACH-000237
afatinib,5,fit,ACH-001307
afatinib,5,fit,ACH-000919
afatinib,5,fit,ACH-000982
afatinib,5,fit,ACH-000408
afatinib,5,fit,ACH-000756
afatinib,5,fit,ACH-000137
afatinib,5,fit,ACH-000367
afatinib,5,fit,ACH-000879
afatinib,5,fit,ACH-000469
afatinib,5,fit,ACH-000086
afatinib,5,fit,ACH-000624
afatinib,5,fit,ACH-000456
afatinib,5,fit,ACH-000835
afatinib,5,fit,ACH-000164
afatinib,5,fit,ACH-000042
afatinib,5,fit,ACH-000457
afatinib,5,fit,ACH-000011
afatinib,5,fit,ACH-001306
afatinib,5,fit,ACH-000997
afatinib,5,fit,ACH-000667
afatinib,5,fit,ACH-000899
afatinib,5,fit,ACH-000445
afatinib,5,fit,ACH-000882
afatinib,5,fit,ACH-000719
afatinib,5,fit,ACH-000018
afatinib,5,fit,ACH-000956
afatinib,5,fit,ACH-000351
afatinib,5,fit,ACH-000132
afatinib,5,fit,ACH-000117
afatinib,5,fit,ACH-000579
afatinib,5,fit,ACH-000375
afatinib,5,fit,ACH-000628
afatinib,5,fit,ACH-000060
afatinib,5,fit,ACH-000678
afatinib,5,fit,ACH-000845
afatinib,5,fit,ACH-000308
afatinib,5,fit,ACH-000841
afatinib,5,fit,ACH-000505
afatinib,5,fit,ACH-000393
afatinib,5,fit,ACH-000383
afatinib,5,fit,ACH-000344
afatinib,5,fit,ACH-000593
afatinib,5,fit,ACH-000097
afatinib,5,fit,ACH-000688
afatinib,5,fit,ACH-000479
afatinib,5,fit,ACH-000939
afatinib,5,fit,ACH-000329
afatinib,5,fit,ACH-000917
afatinib,5,fit,ACH-000978
afatinib,5,fit,ACH-000888
afatinib,5,fit,ACH-000090
afatinib,5,fit,ACH-000736
afatinib,5,fit,ACH-000504
afatinib,5,fit,ACH-000915
afatinib,5,fit,ACH-000316
afatinib,5,fit,ACH-000783
afatinib,5,fit,ACH-001239
afatinib,5,fit,ACH-000896
afatinib,5,fit,ACH-000834
afatinib,5,fit,ACH-000172
afatinib,5,fit,ACH-000913
afatinib,5,fit,ACH-000532
afatinib,5,fit,ACH-000570
afatinib,5,fit,ACH-000682
afatinib,5,fit,ACH-000191
afatinib,5,fit,ACH-000307
afatinib,5,fit,ACH-000292
afatinib,5,fit,ACH-000401
afatinib,5,fit,ACH-000669
afatinib,5,fit,ACH-000347
afatinib,5,fit,ACH-000280
afatinib,5,fit,ACH-000030
afatinib,5,fit,ACH-000777
afatinib,5,fit,ACH-000878
afatinib,5,fit,ACH-000364
afatinib,5,fit,ACH-000827
afatinib,5,fit,ACH-000312
afatinib,5,fit,ACH-000663
afatinib,5,fit,ACH-000766
afatinib,5,fit,ACH-000403
afatinib,5,fit,ACH-000856
afatinib,5,fit,ACH-000454
afatinib,5,fit,ACH-000670
afatinib,5,fit,ACH-000008
afatinib,5,fit,ACH-000776
afatinib,5,fit,ACH-000748
afatinib,5,fit,ACH-000738
afatinib,5,fit,ACH-000973
afatinib,5,fit,ACH-000643
afatinib,5,fit,ACH-000142
afatinib,5,fit,ACH-000966
afatinib,5,fit,ACH-000265
afatinib,5,fit,ACH-000977
afatinib,5,fit,ACH-000805
afatinib,5,fit,ACH-000679
afatinib,5,fit,ACH-000502
afatinib,5,fit,ACH-000622
afatinib,5,fit,ACH-000318
afatinib,5,fit,ACH-000637
afatinib,5,fit,ACH-000961
afatinib,5,fit,ACH-000046
afatinib,5,fit,ACH-000437
afatinib,5,fit,ACH-000696
afatinib,5,fit,ACH-000996
afatinib,5,fit,ACH-000762
afatinib,5,fit,ACH-000601
afatinib,5,fit,ACH-000968
afatinib,5,fit,ACH-000452
afatinib,5,fit,ACH-000614
afatinib,5,fit,ACH-000277
afatinib,5,fit,ACH-000019
afatinib,5,fit,ACH-000302
afatinib,5,fit,ACH-000210
afatinib,5,fit,ACH-000988
