drug,fold,role,model_id
trametinib,3,fit,ACH-000141
trametinib,3,fit,ACH-000982
trametinib,3,fit,ACH-000967
trametinib,3,fit,ACH-000481
trametinib,3,fit,ACH-000022
trametinib,3,fit,ACH-000320
trametinib,3,fit,ACH-000421
trametinib,3,fit,ACH-000630
trametinib,3,fit,ACH-000452
trametinib,3,fit,ACH-000620
trametinib,3,fit,ACH-000532
trametinib,3,fit,ACH-000978
trametinib,3,fit,ACH-000694
trametinib,3,fit,ACH-000945
trametinib,3,fit,ACH-000182
trametinib,3,fit,ACH-000510
trametinib,3,fit,ACH-000389
trametinib,3,fit,ACH-000235
trametinib,3,fit,ACH-000570
trametinib,3,fit,ACH-000971
trametinib,3,fit,ACH-000961
trametinib,3,fit,ACH-000856
trametinib,3,fit,ACH-000819
trametinib,3,fit,ACH-000332
trametinib,3,fit,ACH-000344
trametinib,3,fit,ACH-001307
trametinib,3,fit,ACH-000535
trametinib,3,fit,ACH-000905
trametinib,3,fit,ACH-000595
trametinib,3,fit,ACH-000278
trametinib,3,fit,ACH-000835
trametinib,3,fit,ACH-000643
trametinib,3,fit,ACH-000732
trametinib,3,fit,ACH-000766
trametinib,3,fit,ACH-000408
trametinib,3,fit,ACH-000052
trametinib,3,fit,ACH-000244
trametinib,3,fit,ACH-000207
trametinib,3,fit,ACH-000461
trametinib,3,fit,ACH-000265
trametinib,3,fit,ACH-000665
trametinib,3,fit,ACH-000776
trametinib,3,fit,ACH-000614
trametinib,3,fit,ACH-000624
trametinib,3,fit,ACH-000445
trametinib,3,fit,ACH-001190
trametinib,3,fit,ACH-000896
trametinib,3,fit,ACH-000463
trametinib,3,fit,ACH-000579
trametinib,3,fit,ACH-000736
trametinib,3,fit,ACH-000407
trametinib,3,fit,ACH-001128
trametinib,3,fit,ACH-000082
trametinib,3,fit,ACH-000319
trametinib,3,fit,ACH-000701
trametinib,3,fit,ACH-000486
trametinib,3,fit,ACH-000674
trametinib,3,fit,ACH-000762
trametinib,3,fit,ACH-000651
trametinib,3,fit,ACH-000537
trametinib,3,fit,ACH-000528
trametinib,3,fit,ACH-000231
trametinib,3,fit,ACH-000637
trametinib,3,fit,ACH-000716
trametinib,3,fit,ACH-000259
trametinib,3,fit,ACH-000313
trametinib,3,fit,ACH-000593
trametinib,3,fit,ACH-000748
trametinib,3,fit,ACH-000096
trametinib,3,fit,ACH-000688
trametinib,3,fit,ACH-000832
trametinib,3,fit,ACH-000383
trametinib,3,fit,ACH-000420
trametinib,3,fit,ACH-000913
trametinib,3,fit,ACH-000500
trametinib,3,fit,ACH-000900
trametinib,3,fit,ACH-000117
trametinib,3,fit,ACH-000903
trametinib,3,fit,ACH-000955
trametinib,3,fit,ACH-000308
trametinib,3,fit,ACH-000747
trametinib,3,fit,ACH-000792
trametinib,3,fit,ACH-000764
trametinib,3,fit,ACH-000803
trametinib,3,fit,ACH-000946
trametinib,3,fit,ACH-000437
trametinib,3,fit,ACH-000552
trametinib,3,fit,ACH-000322
trametinib,3,fit,ACH-000768
trametinib,3,fit,ACH-000545
trametinib,3,fit,ACH-000968
trametinib,3,fit,ACH-000666
trametinib,3,fit,ACH-000228
trametinib,3,fit,ACH-000013
trametinib,3,fit,ACH-000212
trametinib,3,fit,ACH-000502
trametinib,3,fit,ACH-000663
trametinib,3,fit,ACH-001318
trametinib,3,fit,ACH-000684
trametinib,3,fit,ACH-000899
trametinib,3,fit,ACH-000347
trametinib,3,fit,ACH-000898
trametinib,3,fit,ACH-000956
trametinib,3,fit,ACH-000503
trametinib,3,fit,ACH-000627
trametinib,3,fit,ACH-000936
trametinib,3,fit,ACH-000302
trametinib,3,fit,ACH-000881
trametinib,3,fit,ACH-000888
trametinib,3,fit,ACH-000060
trametinib,3,fit,ACH-000587
trametinib,3,fit,ACH-000099
trametinib,3,fit,ACH-000839
trametinib,3,fit,ACH-000132
trametinib,3,fit,ACH-000496
trametinib,3,fit,ACH-000582
trametinib,3,fit,ACH-000232
trametinib,3,fit,ACH-000678
trametinib,3,fit,ACH-000941
trametinib,3,fit,ACH-000661
trametinib,3,fit,ACH-000367
trametinib,3,fit,ACH-000846
trametinib,3,fit,ACH-000018
trametinib,3,fit,ACH-000397
trametinib,3,fit,ACH-000273
trametinib,3,fit,ACH-000943
trametinib,3,fit,ACH-000833
trametinib,3,fit,ACH-000277
trametinib,3,fit,ACH-000092
trametinib,3,fit,ACH-000802
trametinib,3,fit,ACH-000648
trametinib,3,fit,ACH-000618
trametinib,3,fit,ACH-000599
trametinib,3,fit,ACH-000237
trametinib,3,fit,ACH-000669
trametinib,3,fit,ACH-000411
trametinib,3,fit,ACH-000847
trametinib,3,fit,ACH-000011
trametinib,3,fit,ACH-000915
trametinib,3,fit,ACH-000791
trametinib,3,fit,ACH-000777
trametinib,3,fit,ACH-000123
trametinib,3,fit,ACH-000730
trametinib,3,fit,ACH-000724
trametinib,3,fit,ACH-000159
trametinib,3,fit,ACH-000335
trametinib,3,fit,ACH-000035
trametinib,3,fit,ACH-000191
trametinib,3,fit,ACH-000959
trametinib,3,fit,ACH-000572
trametinib,3,fit,ACH-000307
trametinib,3,fit,ACH-000142
trametinib,3,fit,ACH-000042
trametinib,3,fit,ACH-000800
trametinib,3,fit,ACH-001075
trametinib,3,fit,ACH-000605
trametinib,3,fit,ACH-000919
trametinib,3,fit,ACH-000849
trametinib,3,fit,ACH-000647
trametinib,3,fit,ACH-000469
trametinib,3,fit,ACH-000172
trametinib,3,fit,ACH-000667
trametinib,3,fit,ACH-000014
trametinib,3,fit,ACH-000735
trametinib,3,fit,ACH-000841
trametinib,3,fit,ACH-001239
trametinib,3,fit,ACH-000312
trametinib,3,calibration,ACH-000174
trametinib,3,calibration,ACH-000516
trametinib,3,calibration,ACH-000720
trametinib,3,calibration,ACH-000375
trametinib,3,calibration,ACH-000973
trametinib,3,calibration,ACH-000429
trametinib,3,calibration,ACH-000879
trametinib,3,calibration,ACH-000649
trametinib,3,calibration,ACH-000260
trametinib,3,calibration,ACH-000778
trametinib,3,calibration,ACH-000917
trametinib,3,calibration,ACH-000858
trametinib,3,calibration,ACH-000331
trametinib,3,calibration,ACH-000139
trametinib,3,calibration,ACH-000054
trametinib,3,calibration,ACH-000097
trametinib,3,calibration,ACH-000356
trametinib,3,calibration,ACH-000721
trametinib,3,calibration,ACH-000966
trametinib,3,calibration,ACH-000822
trametinib,3,calibration,ACH-000878
trametinib,3,calibration,ACH-000826
trametinib,3,calibration,ACH-000403
trametinib,3,calibration,ACH-000670
trametinib,3,calibration,ACH-000217
trametinib,3,calibration,ACH-000456
trametinib,3,calibration,ACH-000368
trametinib,3,calibration,ACH-000201
trametinib,3,calibration,ACH-000376
trametinib,3,calibration,ACH-000316
trametinib,3,calibration,ACH-000985
trametinib,3,calibration,ACH-000713
trametinib,3,calibration,ACH-000008
trametinib,3,calibration,ACH-000929
trametinib,3,calibration,ACH-000738
trametinib,3,calibration,ACH-000086
trametinib,3,calibration,ACH-000189
trametinib,3,calibration,ACH-000292
trametinib,3,calibration,ACH-000628
trametinib,3,calibration,ACH-000153
trametinib,3,calibration,ACH-000468
trametinib,3,calibration,ACH-000965
trametinib,3,calibration,ACH-000221
trametinib,3,calibration,ACH-000749
trametinib,3,calibration,ACH-000192
trametinib,3,calibration,ACH-000756
trametinib,3,calibration,ACH-000784
trametinib,3,calibration,ACH-000444
trametinib,3,calibration,ACH-000222
trametinib,3,calibration,ACH-000769
trametinib,3,calibration,ACH-000939
trametinib,3,calibration,ACH-000351
trametinib,3,calibration,ACH-000827
trametinib,3,calibration,ACH-000805
trametinib,3,calibration,ACH-000750
trametinib,3,calibration,ACH-000037
trametinib,3,calibration,ACH-000279
trametinib,3,calibration,ACH-000415
trametinib,3,calibration,ACH-000662
trametinib,3,calibration,ACH-000390
trametinib,3,test,ACH-000785
trametinib,3,test,ACH-000276
trametinib,3,test,ACH-000880
trametinib,3,test,ACH-000441
trametinib,3,test,ACH-000019
trametinib,3,test,ACH-000848
trametinib,3,test,ACH-000544
trametinib,3,test,ACH-000711
trametinib,3,test,ACH-000012
trametinib,3,test,ACH-000164
trametinib,3,test,ACH-000329
trametinib,3,test,ACH-000324
trametinib,3,test,ACH-000842
trametinib,3,test,ACH-000681
trametinib,3,test,ACH-000484
trametinib,3,test,ACH-000108
trametinib,3,test,ACH-000163
trametinib,3,test,ACH-000391
trametinib,3,test,ACH-000901
trametinib,3,test,ACH-000836
trametinib,3,test,ACH-000671
trametinib,3,test,ACH-000318
trametinib,3,test,ACH-000924
trametinib,3,test,ACH-000361
trametinib,3,test,ACH-000719
trametinib,3,test,ACH-000250
trametinib,3,test,ACH-000188
trametinib,3,test,ACH-000680
trametinib,3,test,ACH-000118
trametinib,3,test,ACH-000359
trametinib,3,test,ACH-000652
trametinib,3,test,ACH-000753
trametinib,3,test,ACH-000882
trametinib,3,test,ACH-000210
trametinib,3,test,ACH-000589
trametinib,3,test,ACH-000957
trametinib,3,test,ACH-000974
trametinib,3,test,ACH-000527
trametinib,3,test,ACH-000433
trametinib,3,test,ACH-000696
trametinib,3,test,ACH-000323
trametinib,3,test,ACH-000021
trametinib,3,test,ACH-000845
trametinib,3,test,ACH-000783
trametinib,3,test,ACH-000976
trametinib,3,test,ACH-000994
trametinib,3,test,ACH-000810
trametinib,3,test,ACH-000759
trametinib,3,test,ACH-000693
trametinib,3,test,ACH-000137
trametinib,3,test,ACH-000837
trametinib,3,test,ACH-000048
trametinib,3,test,ACH-000147
trametinib,3,test,ACH-000473
trametinib,3,test,ACH-000657
trametinib,3,test,ACH-000280
trametinib,3,test,ACH-000493
trametinib,3,test,ACH-000416
trametinib,3,test,ACH-000401
trametinib,3,test,ACH-000948
trametinib,3,test,ACH-000311
trametinib,3,test,ACH-000062
trametinib,3,test,ACH-000427
trametinib,3,test,ACH-000682
trametinib,3,test,ACH-000521
trametinib,3,test,ACH-000023
trametinib,3,test,ACH-000471
trametinib,3,test,ACH-000030
trametinib,3,test,ACH-000796
trametinib,3,test,ACH-000788
trametinib,3,test,ACH-000542
trametinib,3,test,ACH-000015
trametinib,3,test,ACH-000288
trametinib,3,test,ACH-000996
trametinib,3,test,ACH-000046
trametinib,4,fit,ACH-000201
trametinib,4,fit,ACH-000776
trametinib,4,fit,ACH-000393
trametinib,4,fit,ACH-000521
trametinib,4,fit,ACH-001306
trametinib,4,fit,ACH-000803
trametinib,4,fit,ACH-000693
trametinib,4,fit,ACH-000500
trametinib,4,fit,ACH-000273
trametinib,4,fit,ACH-000766
trametinib,4,fit,ACH-000097
trametinib,4,fit,ACH-000734
trametinib,4,fit,ACH-000212
trametinib,4,fit,ACH-000901
trametinib,4,fit,ACH-000452
trametinib,4,fit,ACH-000652
trametinib,4,fit,ACH-000054
trametinib,4,fit,ACH-000848
trametinib,4,fit,ACH-000092
trametinib,4,fit,ACH-000982
trametinib,4,fit,ACH-000012
trametinib,4,fit,ACH-000331
trametinib,4,fit,ACH-000954
trametinib,4,fit,ACH-000915
trametinib,4,fit,ACH-000391
trametinib,4,fit,ACH-000977
trametinib,4,fit,ACH-000662
trametinib,4,fit,ACH-000035
trametinib,4,fit,ACH-000477
trametinib,4,fit,ACH-000996
trametinib,4,fit,ACH-000172
trametinib,4,fit,ACH-000845
trametinib,4,fit,ACH-000217
trametinib,4,fit,ACH-000682
trametinib,4,fit,ACH-000544
trametinib,4,fit,ACH-000429
trametinib,4,fit,ACH-000007
trametinib,4,fit,ACH-000221
trametinib,4,fit,ACH-000881
trametinib,4,fit,ACH-000666
trametinib,4,fit,ACH-000917
trametinib,4,fit,ACH-000896
trametinib,4,fit,ACH-000974
trametinib,4,fit,ACH-000771
trametinib,4,fit,ACH-000791
trametinib,4,fit,ACH-000589
trametinib,4,fit,ACH-000123
trametinib,4,fit,ACH-000493
trametinib,4,fit,ACH-000351
trametinib,4,fit,ACH-000921
trametinib,4,fit,ACH-000968
trametinib,4,fit,ACH-000260
trametinib,4,fit,ACH-000924
trametinib,4,fit,ACH-000627
trametinib,4,fit,ACH-000188
trametinib,4,fit,ACH-000276
trametinib,4,fit,ACH-000620
trametinib,4,fit,ACH-000846
trametinib,4,fit,ACH-000383
trametinib,4,fit,ACH-000903
trametinib,4,fit,ACH-000189
trametinib,4,fit,ACH-000244
trametinib,4,fit,ACH-000344
trametinib,4,fit,ACH-000517
trametinib,4,fit,ACH-000785
trametinib,4,fit,ACH-000141
trametinib,4,fit,ACH-000091
trametinib,4,fit,ACH-000316
trametinib,4,fit,ACH-000965
trametinib,4,fit,ACH-000919
trametinib,4,fit,ACH-000769
trametinib,4,fit,ACH-000747
trametinib,4,fit,ACH-000572
trametinib,4,fit,ACH-000936
trametinib,4,fit,ACH-000768
trametinib,4,fit,ACH-000956
trametinib,4,fit,ACH-000856
trametinib,4,fit,ACH-000364
trametinib,4,fit,ACH-000403
trametinib,4,fit,ACH-000046
trametinib,4,fit,ACH-000261
trametinib,4,fit,ACH-000750
trametinib,4,fit,ACH-000159
trametinib,4,fit,ACH-000898
trametinib,4,fit,ACH-000480
trametinib,4,fit,ACH-000866
trametinib,4,fit,ACH-000748
trametinib,4,fit,ACH-000048
trametinib,4,fit,ACH-000011
trametinib,4,fit,ACH-000505
trametinib,4,fit,ACH-000259
trametinib,4,fit,ACH-000228
trametinib,4,fit,ACH-000997
trametinib,4,fit,ACH-000503
trametinib,4,fit,ACH-000155
trametinib,4,fit,ACH-000223
trametinib,4,fit,ACH-000661
trametinib,4,fit,ACH-000042
trametinib,4,fit,ACH-000376
trametinib,4,fit,ACH-000163
trametinib,4,fit,ACH-000967
trametinib,4,fit,ACH-000753
trametinib,4,fit,ACH-000758
trametinib,4,fit,ACH-000792
trametinib,4,fit,ACH-000417
trametinib,4,fit,ACH-001075
trametinib,4,fit,ACH-000319
trametinib,4,fit,ACH-000579
trametinib,4,fit,ACH-000858
trametinib,4,fit,ACH-000669
trametinib,4,fit,ACH-000711
trametinib,4,fit,ACH-000882
trametinib,4,fit,ACH-000973
trametinib,4,fit,ACH-000841
trametinib,4,fit,ACH-000833
trametinib,4,fit,ACH-000855
trametinib,4,fit,ACH-000191
trametinib,4,fit,ACH-000955
trametinib,4,fit,ACH-000062
trametinib,4,fit,ACH-000090
trametinib,4,fit,ACH-000783
trametinib,4,fit,ACH-001239
trametinib,4,fit,ACH-000637
trametinib,4,fit,ACH-000593
trametinib,4,fit,ACH-001190
trametinib,4,fit,ACH-000842
trametinib,4,fit,ACH-000473
trametinib,4,fit,ACH-000730
trametinib,4,fit,ACH-000324
trametinib,4,fit,ACH-000796
trametinib,4,fit,ACH-000139
trametinib,4,fit,ACH-000777
trametinib,4,fit,ACH-000671
trametinib,4,fit,ACH-000764
trametinib,4,fit,ACH-000978
trametinib,4,fit,ACH-000486
trametinib,4,fit,ACH-000880
trametinib,4,fit,ACH-000849
trametinib,4,fit,ACH-000657
trametinib,4,fit,ACH-000966
trametinib,4,fit,ACH-000174
trametinib,4,fit,ACH-000408
trametinib,4,fit,ACH-000323
trametinib,4,fit,ACH-000800
trametinib,4,fit,ACH-000939
trametinib,4,fit,ACH-000628
trametinib,4,fit,ACH-000052
trametinib,4,fit,ACH-000496
trametinib,4,fit,ACH-000911
trametinib,4,fit,ACH-000756
trametinib,4,fit,ACH-001307
trametinib,4,fit,ACH-000488
trametinib,4,fit,ACH-000674
trametinib,4,fit,ACH-000961
trametinib,4,fit,ACH-000701
trametinib,4,fit,ACH-000985
trametinib,4,fit,ACH-000941
trametinib,4,fit,ACH-000853
trametinib,4,fit,ACH-000814
trametinib,4,fit,ACH-000420
trametinib,4,fit,ACH-000210
trametinib,4,fit,ACH-000840
trametinib,4,fit,ACH-000352
trametinib,4,fit,ACH-000250
trametinib,4,fit,ACH-000834
trametinib,4,fit,ACH-000680
trametinib,4,fit,ACH-000822
trametinib,4,fit,ACH-000469
trametinib,4,fit,ACH-000318
trametinib,4,fit,ACH-000651
trametinib,4,fit,ACH-000545
trametinib,4,fit,ACH-000118
trametinib,4,fit,ACH-000836
trametinib,4,fit,ACH-001318
trametinib,4,fit,ACH-000468
trametinib,4,fit,ACH-000279
trametinib,4,fit,ACH-000264
trametinib,4,fit,ACH-000237
trametinib,4,fit,ACH-000805
trametinib,4,fit,ACH-000943
trametinib,4,fit,ACH-000929
trametinib,4,fit,ACH-000332
trametinib,4,fit,ACH-000948
trametinib,4,fit,ACH-000484
trametinib,4,fit,ACH-000444
trametinib,4,fit,ACH-000552
trametinib,4,fit,ACH-000471
trametinib,4,fit,ACH-000510
trametinib,4,fit,ACH-000302
trametinib,4,fit,ACH-000605
trametinib,4,fit,ACH-000837
trametinib,4,fit,ACH-000096
trametinib,4,fit,ACH-000232
trametinib,4,fit,ACH-000108
trametinib,4,fit,ACH-000720
trametinib,4,fit,ACH-000696
trametinib,4,fit,ACH-000679
trametinib,4,fit,ACH-000704
trametinib,4,fit,ACH-000827
trametinib,4,fit,ACH-000270
trametinib,4,fit,ACH-000537
trametinib,4,fit,ACH-000278
trametinib,4,fit,ACH-000018
trametinib,4,fit,ACH-000164
trametinib,4,fit,ACH-000622
trametinib,4,fit,ACH-000738
trametinib,4,fit,ACH-000087
trametinib,4,fit,ACH-000979
trametinib,4,fit,ACH-000950
trametinib,4,fit,ACH-000015
trametinib,4,fit,ACH-000532
trametinib,4,fit,ACH-000013
trametinib,4,fit,ACH-000595
trametinib,4,fit,ACH-000940
trametinib,4,fit,ACH-000416
trametinib,4,fit,ACH-000810
trametinib,4,fit,ACH-000082
trametinib,4,fit,ACH-000098
trametinib,4,fit,ACH-000433
trametinib,4,fit,ACH-000019
trametinib,4,fit,ACH-000390
trametinib,4,fit,ACH-000023
trametinib,4,fit,ACH-000957
trametinib,4,fit,ACH-000277
trametinib,4,fit,ACH-000407
trametinib,4,fit,ACH-000958
trametinib,4,fit,ACH-000454
trametinib,4,fit,ACH-000681
trametinib,4,fit,ACH-000835
trametinib,4,fit,ACH-000994
trametinib,4,fit,ACH-000461
trametinib,4,fit,ACH-000361
trametinib,4,fit,ACH-000781
trametinib,4,fit,ACH-000832
trametinib,4,fit,ACH-000735
trametinib,4,fit,ACH-000374
trametinib,4,fit,ACH-000153
trametinib,4,fit,ACH-000719
trametinib,4,fit,ACH-000582
trametinib,4,fit,ACH-000389
trametinib,4,calibration,ACH-000415
trametinib,4,calibration,ACH-000839
trametinib,4,calibration,ACH-000524
trametinib,4,calibration,ACH-000759
trametinib,4,calibration,ACH-000869
trametinib,4,calibration,ACH-000021
trametinib,4,calibration,ACH-000040
trametinib,4,calibration,ACH-000397
trametinib,4,calibration,ACH-000665
trametinib,4,calibration,ACH-000280
trametinib,4,calibration,ACH-000716
trametinib,4,calibration,ACH-000888
trametinib,4,calibration,ACH-000137
trametinib,4,calibration,ACH-000788
trametinib,4,calibration,ACH-000802
trametinib,4,calibration,ACH-000573
trametinib,4,calibration,ACH-000086
trametinib,4,calibration,ACH-000667
trametinib,4,calibration,ACH-000927
trametinib,4,calibration,ACH-000878
trametinib,4,calibration,ACH-000599
trametinib,4,calibration,ACH-000971
trametinib,4,calibration,ACH-000542
trametinib,4,calibration,ACH-000359
trametinib,4,calibration,ACH-000890
trametinib,4,calibration,ACH-000329
trametinib,4,calibration,ACH-000643
trametinib,4,calibration,ACH-000988
trametinib,4,calibration,ACH-000207
trametinib,4,calibration,ACH-000142
trametinib,4,calibration,ACH-000587
trametinib,4,calibration,ACH-000535
trametinib,4,calibration,ACH-000395
trametinib,4,calibration,ACH-000447
trametinib,4,calibration,ACH-000133
trametinib,4,calibration,ACH-000037
trametinib,4,calibration,ACH-000401
trametinib,4,calibration,ACH-000030
trametinib,4,calibration,ACH-000441
trametinib,4,calibration,ACH-000976
trametinib,4,calibration,ACH-000311
trametinib,4,calibration,ACH-000624
trametinib,4,calibration,ACH-000906
trametinib,4,calibration,ACH-000456
trametinib,4,calibration,ACH-000243
trametinib,4,calibration,ACH-000347
trametinib,4,calibration,ACH-000784
trametinib,4,calibration,ACH-000288
trametinib,4,calibration,ACH-000427
trametinib,4,calibration,ACH-000312
trametinib,4,calibration,ACH-000008
trametinib,4,calibration,ACH-000900
trametinib,4,calibration,ACH-000502
trametinib,4,calibration,ACH-000527
trametinib,4,calibration,ACH-000222
trametinib,4,calibration,ACH-000211
trametinib,4,calibration,ACH-000343
trametinib,4,calibration,ACH-000724
trametinib,4,calibration,ACH-000147
trametinib,4,calibration,ACH-000322
trametinib,4,test,ACH-000528
trametinib,4,test,ACH-000570
trametinib,4,test,ACH-000421
trametinib,4,test,ACH-000313
trametinib,4,test,ACH-000678
trametinib,4,test,ACH-000117
trametinib,4,test,ACH-000946
trametinib,4,test,ACH-000632
trametinib,4,test,ACH-000368
trametinib,4,test,ACH-000481
trametinib,4,test,ACH-000847
trametinib,4,test,ACH-000749
trametinib,4,test,ACH-000684
trametinib,4,test,ACH-000732
trametinib,4,test,ACH-000231
trametinib,4,test,ACH-000945
trametinib,4,test,ACH-000819
trametinib,4,test,ACH-000022
trametinib,4,test,ACH-000437
trametinib,4,test,ACH-000736
trametinib,4,test,ACH-000235
trametinib,4,test,ACH-000713
trametinib,4,test,ACH-000670
trametinib,4,test,ACH-000947
trametinib,4,test,ACH-000476
trametinib,4,test,ACH-000479
trametinib,4,test,ACH-000618
trametinib,4,test,ACH-000614
trametinib,4,test,ACH-000014
trametinib,4,test,ACH-000265
trametinib,4,test,ACH-000132
trametinib,4,test,ACH-000504
trametinib,4,test,ACH-000375
trametinib,4,test,ACH-000688
trametinib,4,test,ACH-000826
trametinib,4,test,ACH-000721
trametinib,4,test,ACH-000648
trametinib,4,test,ACH-000367
trametinib,4,test,ACH-000099
trametinib,4,test,ACH-000649
trametinib,4,test,ACH-000809
trametinib,4,test,ACH-000060
trametinib,4,test,ACH-000762
trametinib,4,test,ACH-000694
trametinib,4,test,ACH-000843
trametinib,4,test,ACH-000905
trametinib,4,test,ACH-000516
trametinib,4,test,ACH-000411
trametinib,4,test,ACH-000852
trametinib,4,test,ACH-000804
trametinib,4,test,ACH-000647
trametinib,4,test,ACH-000450
trametinib,4,test,ACH-000811
trametinib,4,test,ACH-000913
trametinib,4,test,ACH-000879
trametinib,4,test,ACH-000292
trametinib,4,test,ACH-000308
trametinib,4,test,ACH-000445
trametinib,4,test,ACH-000463
trametinib,4,test,ACH-000899
trametinib,4,test,ACH-000192
trametinib,4,test,ACH-000601
trametinib,4,test,ACH-000630
trametinib,4,test,ACH-000356
trametinib,4,test,ACH-000457
trametinib,4,test,ACH-000182
trametinib,4,test,ACH-000335
trametinib,4,test,ACH-000778
trametinib,4,test,ACH-000219
trametinib,4,test,ACH-000281
trametinib,4,test,ACH-000307
trametinib,4,test,ACH-000663
trametinib,4,test,ACH-000959
trametinib,4,test,ACH-000320
trametinib,4,test,ACH-001128
trametinib,5,fit,ACH-000652
trametinib,5,fit,ACH-000959
trametinib,5,fit,ACH-000008
trametinib,5,fit,ACH-000276
trametinib,5,fit,ACH-000260
trametinib,5,fit,ACH-000899
trametinib,5,fit,ACH-000836
trametinib,5,fit,ACH-000665
trametinib,5,fit,ACH-000768
trametinib,5,fit,ACH-000678
trametinib,5,fit,ACH-000395
trametinib,5,fit,ACH-000527
trametinib,5,fit,ACH-000663
trametinib,5,fit,ACH-000785
trametinib,5,fit,ACH-000544
trametinib,5,fit,ACH-000734
trametinib,5,fit,ACH-000684
trametinib,5,fit,ACH-000827
trametinib,5,fit,ACH-000724
trametinib,5,fit,ACH-000552
trametinib,5,fit,ACH-000014
trametinib,5,fit,ACH-000814
trametinib,5,fit,ACH-000924
trametinib,5,fit,ACH-000221
trametinib,5,fit,ACH-000693
trametinib,5,fit,ACH-000955
trametinib,5,fit,ACH-000219
trametinib,5,fit,ACH-000766
trametinib,5,fit,ACH-000674
trametinib,5,fit,ACH-000947
trametinib,5,fit,ACH-000913
trametinib,5,fit,ACH-000637
trametinib,5,fit,ACH-000582
trametinib,5,fit,ACH-000493
trametinib,5,fit,ACH-000318
trametinib,5,fit,ACH-000535
trametinib,5,fit,ACH-000040
trametinib,5,fit,ACH-000810
trametinib,5,fit,ACH-000352
trametinib,5,fit,ACH-000264
trametinib,5,fit,ACH-000477
trametinib,5,fit,ACH-000900
trametinib,5,fit,ACH-000680
trametinib,5,fit,ACH-000192
trametinib,5,fit,ACH-000015
trametinib,5,fit,ACH-000228
trametinib,5,fit,ACH-000320
trametinib,5,fit,ACH-000996
trametinib,5,fit,ACH-000132
trametinib,5,fit,ACH-000060
trametinib,5,fit,ACH-000048
trametinib,5,fit,ACH-000905
trametinib,5,fit,ACH-000622
trametinib,5,fit,ACH-000632
trametinib,5,fit,ACH-000383
trametinib,5,fit,ACH-000159
trametinib,5,fit,ACH-000688
trametinib,5,fit,ACH-000235
trametinib,5,fit,ACH-000324
trametinib,5,fit,ACH-000011
trametinib,5,fit,ACH-000711
trametinib,5,fit,ACH-000599
trametinib,5,fit,ACH-000649
trametinib,5,fit,ACH-000022
trametinib,5,fit,ACH-001307
trametinib,5,fit,ACH-000445
trametinib,5,fit,ACH-000856
trametinib,5,fit,ACH-000411
trametinib,5,fit,ACH-000099
trametinib,5,fit,ACH-000231
trametinib,5,fit,ACH-000716
trametinib,5,fit,ACH-000516
trametinib,5,fit,ACH-000351
trametinib,5,fit,ACH-000416
trametinib,5,fit,ACH-000259
trametinib,5,fit,ACH-000479
trametinib,5,fit,ACH-000375
trametinib,5,fit,ACH-000701
trametinib,5,fit,ACH-000265
trametinib,5,fit,ACH-000788
trametinib,5,fit,ACH-000278
trametinib,5,fit,ACH-000719
trametinib,5,fit,ACH-000929
trametinib,5,fit,ACH-000837
trametinib,5,fit,ACH-000312
trametinib,5,fit,ACH-000973
trametinib,5,fit,ACH-000667
trametinib,5,fit,ACH-000833
trametinib,5,fit,ACH-000648
trametinib,5,fit,ACH-000994
trametinib,5,fit,ACH-000457
trametinib,5,fit,ACH-000528
trametinib,5,fit,ACH-000572
trametinib,5,fit,ACH-000332
trametinib,5,fit,ACH-000117
trametinib,5,fit,ACH-000965
trametinib,5,fit,ACH-000164
trametinib,5,fit,ACH-000054
trametinib,5,fit,ACH-000666
trametinib,5,fit,ACH-000427
trametinib,5,fit,ACH-000364
trametinib,5,fit,ACH-000901
trametinib,5,fit,ACH-000391
trametinib,5,fit,ACH-000941
trametinib,5,fit,ACH-000368
trametinib,5,fit,ACH-000858
trametinib,5,fit,ACH-000090
trametinib,5,fit,ACH-000250
trametinib,5,fit,ACH-000313
trametinib,5,fit,ACH-000517
trametinib,5,fit,ACH-000783
trametinib,5,fit,ACH-000329
trametinib,5,fit,ACH-000681
trametinib,5,fit,ACH-000958
trametinib,5,fit,ACH-000979
trametinib,5,fit,ACH-000764
trametinib,5,fit,ACH-000319
trametinib,5,fit,ACH-000811
trametinib,5,fit,ACH-000488
trametinib,5,fit,ACH-000791
trametinib,5,fit,ACH-000496
trametinib,5,fit,ACH-000091
trametinib,5,fit,ACH-000403
trametinib,5,fit,ACH-000694
trametinib,5,fit,ACH-000595
trametinib,5,fit,ACH-000433
trametinib,5,fit,ACH-000804
trametinib,5,fit,ACH-000012
trametinib,5,fit,ACH-000292
trametinib,5,fit,ACH-000957
trametinib,5,fit,ACH-000749
trametinib,5,fit,ACH-000476
trametinib,5,fit,ACH-000123
trametinib,5,fit,ACH-000762
trametinib,5,fit,ACH-000188
trametinib,5,fit,ACH-000670
trametinib,5,fit,ACH-000376
trametinib,5,fit,ACH-000661
trametinib,5,fit,ACH-000421
trametinib,5,fit,ACH-000826
trametinib,5,fit,ACH-000647
trametinib,5,fit,ACH-000587
trametinib,5,fit,ACH-000288
trametinib,5,fit,ACH-000657
trametinib,5,fit,ACH-000473
trametinib,5,fit,ACH-000356
trametinib,5,fit,ACH-000736
