drug,fold,role,model_id
palbociclib,3,fit,ACH-000014
palbociclib,3,fit,ACH-000096
palbociclib,3,fit,ACH-000855
palbociclib,3,fit,ACH-000587
palbociclib,3,fit,ACH-000800
palbociclib,3,fit,ACH-000572
palbociclib,3,fit,ACH-000994
palbociclib,3,fit,ACH-000866
palbociclib,3,fit,ACH-000771
palbociclib,3,fit,ACH-000537
palbociclib,3,fit,ACH-000880
palbociclib,3,fit,ACH-000097
palbociclib,3,fit,ACH-000132
palbociclib,3,fit,ACH-000735
palbociclib,3,fit,ACH-000281
palbociclib,3,fit,ACH-000552
palbociclib,3,fit,ACH-000796
palbociclib,3,fit,ACH-000237
palbociclib,3,fit,ACH-000484
palbociclib,3,fit,ACH-001075
palbociclib,3,fit,ACH-000792
palbociclib,3,fit,ACH-000147
palbociclib,3,fit,ACH-000021
palbociclib,3,fit,ACH-000415
palbociclib,3,fit,ACH-000099
palbociclib,3,fit,ACH-000188
palbociclib,3,fit,ACH-000502
palbociclib,3,fit,ACH-000133
palbociclib,3,fit,ACH-000427
palbociclib,3,fit,ACH-000614
palbociclib,3,fit,ACH-000335
palbociclib,3,fit,ACH-000966
palbociclib,3,fit,ACH-000978
palbociclib,3,fit,ACH-000996
palbociclib,3,fit,ACH-000463
palbociclib,3,fit,ACH-000810
palbociclib,3,fit,ACH-000849
palbociclib,3,fit,ACH-000223
palbociclib,3,fit,ACH-000352
palbociclib,3,fit,ACH-000222
palbociclib,3,fit,ACH-000545
palbociclib,3,fit,ACH-000488
palbociclib,3,fit,ACH-000022
palbociclib,3,fit,ACH-000118
palbociclib,3,fit,ACH-000665
palbociclib,3,fit,ACH-000471
palbociclib,3,fit,ACH-000973
palbociclib,3,fit,ACH-000662
palbociclib,3,fit,ACH-000108
palbociclib,3,fit,ACH-000476
palbociclib,3,fit,ACH-000979
palbociclib,3,fit,ACH-000781
palbociclib,3,fit,ACH-000060
palbociclib,3,fit,ACH-000694
palbociclib,3,fit,ACH-000605
palbociclib,3,fit,ACH-000819
palbociclib,3,fit,ACH-000679
palbociclib,3,fit,ACH-000403
palbociclib,3,fit,ACH-000500
palbociclib,3,fit,ACH-000974
palbociclib,3,fit,ACH-000481
palbociclib,3,fit,ACH-000279
palbociclib,3,fit,ACH-000480
palbociclib,3,fit,ACH-000835
palbociclib,3,fit,ACH-000244
palbociclib,3,fit,ACH-000663
palbociclib,3,fit,ACH-000592
palbociclib,3,fit,ACH-000682
palbociclib,3,fit,ACH-000802
palbociclib,3,fit,ACH-000929
palbociclib,3,fit,ACH-000042
palbociclib,3,fit,ACH-000048
palbociclib,3,fit,ACH-000939
palbociclib,3,fit,ACH-000900
palbociclib,3,fit,ACH-000882
palbociclib,3,fit,ACH-000954
palbociclib,3,fit,ACH-000716
palbociclib,3,fit,ACH-000172
palbociclib,3,fit,ACH-000323
palbociclib,3,fit,ACH-000968
palbociclib,3,fit,ACH-000846
palbociclib,3,fit,ACH-000356
palbociclib,3,fit,ACH-000375
palbociclib,3,fit,ACH-000582
palbociclib,3,fit,ACH-000809
palbociclib,3,fit,ACH-000361
palbociclib,3,fit,ACH-000250
palbociclib,3,fit,ACH-000037
palbociclib,3,fit,ACH-000450
palbociclib,3,fit,ACH-000837
palbociclib,3,fit,ACH-000670
palbociclib,3,fit,ACH-000260
palbociclib,3,fit,ACH-000732
palbociclib,3,fit,ACH-000950
palbociclib,3,fit,ACH-000734
palbociclib,3,fit,ACH-000903
palbociclib,3,fit,ACH-000192
palbociclib,3,fit,ACH-000232
palbociclib,3,fit,ACH-000510
palbociclib,3,fit,ACH-000976
palbociclib,3,fit,ACH-000822
palbociclib,3,fit,ACH-000320
palbociclib,3,fit,ACH-000759
palbociclib,3,fit,ACH-000082
palbociclib,3,fit,ACH-000408
palbociclib,3,fit,ACH-000666
palbociclib,3,fit,ACH-000924
palbociclib,3,fit,ACH-000841
palbociclib,3,fit,ACH-000762
palbociclib,3,fit,ACH-000667
palbociclib,3,fit,ACH-000749
palbociclib,3,fit,ACH-000961
palbociclib,3,fit,ACH-000019
palbociclib,3,fit,ACH-001190
palbociclib,3,fit,ACH-000527
palbociclib,3,fit,ACH-000785
palbociclib,3,fit,ACH-000469
palbociclib,3,fit,ACH-000401
palbociclib,3,fit,ACH-000344
palbociclib,3,fit,ACH-000307
palbociclib,3,fit,ACH-000468
palbociclib,3,fit,ACH-000391
palbociclib,3,fit,ACH-000015
palbociclib,3,fit,ACH-000839
palbociclib,3,fit,ACH-000985
palbociclib,3,fit,ACH-000696
palbociclib,3,fit,ACH-000496
palbociclib,3,fit,ACH-000630
palbociclib,3,fit,ACH-000624
palbociclib,3,fit,ACH-000169
palbociclib,3,fit,ACH-000493
palbociclib,3,fit,ACH-000869
palbociclib,3,fit,ACH-000221
palbociclib,3,fit,ACH-000671
palbociclib,3,fit,ACH-000542
palbociclib,3,fit,ACH-000738
palbociclib,3,fit,ACH-000833
palbociclib,3,fit,ACH-000343
palbociclib,3,fit,ACH-000332
palbociclib,3,fit,ACH-000896
palbociclib,3,fit,ACH-000308
palbociclib,3,fit,ACH-000595
palbociclib,3,fit,ACH-000445
palbociclib,3,fit,ACH-000441
palbociclib,3,fit,ACH-000447
palbociclib,3,fit,ACH-000649
palbociclib,3,fit,ACH-000347
palbociclib,3,fit,ACH-000756
palbociclib,3,fit,ACH-000454
palbociclib,3,fit,ACH-000956
palbociclib,3,fit,ACH-000843
palbociclib,3,fit,ACH-000917
palbociclib,3,fit,ACH-000911
palbociclib,3,fit,ACH-000724
palbociclib,3,fit,ACH-000901
palbociclib,3,fit,ACH-000417
palbociclib,3,fit,ACH-000927
palbociclib,3,fit,ACH-000853
palbociclib,3,fit,ACH-000736
palbociclib,3,fit,ACH-000688
palbociclib,3,fit,ACH-000834
palbociclib,3,fit,ACH-000318
palbociclib,3,fit,ACH-001307
palbociclib,3,fit,ACH-000764
palbociclib,3,fit,ACH-000693
palbociclib,3,fit,ACH-000210
palbociclib,3,fit,ACH-000008
palbociclib,3,fit,ACH-000086
palbociclib,3,fit,ACH-000329
palbociclib,3,fit,ACH-000804
palbociclib,3,fit,ACH-000461
palbociclib,3,fit,ACH-000182
palbociclib,3,fit,ACH-000678
palbociclib,3,fit,ACH-000858
palbociclib,3,fit,ACH-000879
palbociclib,3,fit,ACH-000457
palbociclib,3,fit,ACH-000601
palbociclib,3,fit,ACH-000783
palbociclib,3,fit,ACH-000243
palbociclib,3,fit,ACH-000845
palbociclib,3,fit,ACH-001306
palbociclib,3,fit,ACH-000684
palbociclib,3,fit,ACH-000359
palbociclib,3,fit,ACH-000201
palbociclib,3,fit,ACH-000620
palbociclib,3,fit,ACH-000890
palbociclib,3,fit,ACH-000264
palbociclib,3,fit,ACH-000836
palbociclib,3,fit,ACH-000504
palbociclib,3,fit,ACH-000784
palbociclib,3,fit,ACH-000936
palbociclib,3,fit,ACH-000035
palbociclib,3,fit,ACH-000680
palbociclib,3,fit,ACH-000747
palbociclib,3,fit,ACH-000433
palbociclib,3,fit,ACH-000521
palbociclib,3,fit,ACH-000046
palbociclib,3,fit,ACH-000955
palbociclib,3,calibration,ACH-000189
palbociclib,3,calibration,ACH-000674
palbociclib,3,calibration,ACH-000948
palbociclib,3,calibration,ACH-000331
palbociclib,3,calibration,ACH-000788
palbociclib,3,calibration,ACH-000840
palbociclib,3,calibration,ACH-000516
palbociclib,3,calibration,ACH-000632
palbociclib,3,calibration,ACH-000302
palbociclib,3,calibration,ACH-000669
palbociclib,3,calibration,ACH-000805
palbociclib,3,calibration,ACH-000159
palbociclib,3,calibration,ACH-000648
palbociclib,3,calibration,ACH-000947
palbociclib,3,calibration,ACH-000643
palbociclib,3,calibration,ACH-000719
palbociclib,3,calibration,ACH-000618
palbociclib,3,calibration,ACH-000312
palbociclib,3,calibration,ACH-000814
palbociclib,3,calibration,ACH-000123
palbociclib,3,calibration,ACH-000730
palbociclib,3,calibration,ACH-000444
palbociclib,3,calibration,ACH-000395
palbociclib,3,calibration,ACH-000965
palbociclib,3,calibration,ACH-000505
palbociclib,3,calibration,ACH-000832
palbociclib,3,calibration,ACH-000721
palbociclib,3,calibration,ACH-000319
palbociclib,3,calibration,ACH-000768
palbociclib,3,calibration,ACH-000811
palbociclib,3,calibration,ACH-000265
palbociclib,3,calibration,ACH-000054
palbociclib,3,calibration,ACH-000769
palbociclib,3,calibration,ACH-000013
palbociclib,3,calibration,ACH-000661
palbociclib,3,calibration,ACH-000092
palbociclib,3,calibration,ACH-000164
palbociclib,3,calibration,ACH-000959
palbociclib,3,calibration,ACH-000368
palbociclib,3,calibration,ACH-000878
palbociclib,3,calibration,ACH-000627
palbociclib,3,calibration,ACH-000919
palbociclib,3,calibration,ACH-000848
palbociclib,3,calibration,ACH-000750
palbociclib,3,calibration,ACH-000235
palbociclib,3,calibration,ACH-000997
palbociclib,3,calibration,ACH-000155
palbociclib,3,calibration,ACH-000945
palbociclib,3,calibration,ACH-000778
palbociclib,3,calibration,ACH-000416
palbociclib,3,calibration,ACH-000390
palbociclib,3,calibration,ACH-000826
palbociclib,3,calibration,ACH-000957
palbociclib,3,calibration,ACH-000622
palbociclib,3,calibration,ACH-000477
palbociclib,3,calibration,ACH-000228
palbociclib,3,calibration,ACH-001318
palbociclib,3,calibration,ACH-000524
palbociclib,3,calibration,ACH-000544
palbociclib,3,calibration,ACH-000261
palbociclib,3,test,ACH-000528
palbociclib,3,test,ACH-000351
palbociclib,3,test,ACH-000313
palbociclib,3,test,ACH-000383
palbociclib,3,test,ACH-000856
palbociclib,3,test,ACH-000376
palbociclib,3,test,ACH-000322
palbociclib,3,test,ACH-000946
palbociclib,3,test,ACH-000098
palbociclib,3,test,ACH-000971
palbociclib,3,test,ACH-000429
palbociclib,3,test,ACH-000012
palbociclib,3,test,ACH-000231
palbociclib,3,test,ACH-000943
palbociclib,3,test,ACH-000153
palbociclib,3,test,ACH-000324
palbociclib,3,test,ACH-000898
palbociclib,3,test,ACH-000517
palbociclib,3,test,ACH-000163
palbociclib,3,test,ACH-000532
palbociclib,3,test,ACH-000374
palbociclib,3,test,ACH-000040
palbociclib,3,test,ACH-000713
palbociclib,3,test,ACH-000420
palbociclib,3,test,ACH-000486
palbociclib,3,test,ACH-000479
palbociclib,3,test,ACH-000270
palbociclib,3,test,ACH-000637
palbociclib,3,test,ACH-000389
palbociclib,3,test,ACH-000393
palbociclib,3,test,ACH-000988
palbociclib,3,test,ACH-000007
palbociclib,3,test,ACH-000277
palbociclib,3,test,ACH-001239
palbociclib,3,test,ACH-000803
palbociclib,3,test,ACH-000090
palbociclib,3,test,ACH-000018
palbociclib,3,test,ACH-000589
palbociclib,3,test,ACH-000142
palbociclib,3,test,ACH-000278
palbociclib,3,test,ACH-000573
palbociclib,3,test,ACH-000852
palbociclib,3,test,ACH-000011
palbociclib,3,test,ACH-000141
palbociclib,3,test,ACH-000921
palbociclib,3,test,ACH-000647
palbociclib,3,test,ACH-000913
palbociclib,3,test,ACH-000292
palbociclib,3,test,ACH-000137
palbociclib,3,test,ACH-000881
palbociclib,3,test,ACH-000899
palbociclib,3,test,ACH-000651
palbociclib,3,test,ACH-000473
palbociclib,3,test,ACH-000280
palbociclib,3,test,ACH-000191
palbociclib,3,test,ACH-000259
palbociclib,3,test,ACH-000720
palbociclib,3,test,ACH-000940
palbociclib,3,test,ACH-000207
palbociclib,3,test,ACH-000062
palbociclib,3,test,ACH-000174
palbociclib,3,test,ACH-000212
palbociclib,3,test,ACH-000776
palbociclib,3,test,ACH-000219
palbociclib,3,test,ACH-000091
palbociclib,3,test,ACH-000777
palbociclib,3,test,ACH-000023
palbociclib,3,test,ACH-000888
palbociclib,3,test,ACH-000030
palbociclib,3,test,ACH-000977
palbociclib,3,test,ACH-000288
palbociclib,3,test,ACH-000791
palbociclib,3,test,ACH-000217
palbociclib,3,test,ACH-000052
palbociclib,4,fit,ACH-000259
palbociclib,4,fit,ACH-000749
palbociclib,4,fit,ACH-000302
palbociclib,4,fit,ACH-000869
palbociclib,4,fit,ACH-000835
palbociclib,4,fit,ACH-000985
palbociclib,4,fit,ACH-000836
palbociclib,4,fit,ACH-000270
palbociclib,4,fit,ACH-000924
palbociclib,4,fit,ACH-000221
palbociclib,4,fit,ACH-000137
palbociclib,4,fit,ACH-000783
palbociclib,4,fit,ACH-000019
palbociclib,4,fit,ACH-000956
palbociclib,4,fit,ACH-000855
palbociclib,4,fit,ACH-000665
palbociclib,4,fit,ACH-000601
palbociclib,4,fit,ACH-000276
palbociclib,4,fit,ACH-001307
palbociclib,4,fit,ACH-000503
palbociclib,4,fit,ACH-000965
palbociclib,4,fit,ACH-000976
palbociclib,4,fit,ACH-000958
palbociclib,4,fit,ACH-000021
palbociclib,4,fit,ACH-000087
palbociclib,4,fit,ACH-000719
palbociclib,4,fit,ACH-000858
palbociclib,4,fit,ACH-000630
palbociclib,4,fit,ACH-000117
palbociclib,4,fit,ACH-000766
palbociclib,4,fit,ACH-000189
palbociclib,4,fit,ACH-000368
palbociclib,4,fit,ACH-000008
palbociclib,4,fit,ACH-000473
palbociclib,4,fit,ACH-000469
palbociclib,4,fit,ACH-000961
palbociclib,4,fit,ACH-000030
palbociclib,4,fit,ACH-000919
palbociclib,4,fit,ACH-000332
palbociclib,4,fit,ACH-000429
palbociclib,4,fit,ACH-000141
palbociclib,4,fit,ACH-000614
palbociclib,4,fit,ACH-000803
palbociclib,4,fit,ACH-000481
palbociclib,4,fit,ACH-000018
palbociclib,4,fit,ACH-000450
palbociclib,4,fit,ACH-000762
palbociclib,4,fit,ACH-000463
palbociclib,4,fit,ACH-000390
palbociclib,4,fit,ACH-000132
palbociclib,4,fit,ACH-000316
palbociclib,4,fit,ACH-000791
palbociclib,4,fit,ACH-000997
palbociclib,4,fit,ACH-000228
palbociclib,4,fit,ACH-000133
palbociclib,4,fit,ACH-000982
palbociclib,4,fit,ACH-000096
palbociclib,4,fit,ACH-000217
palbociclib,4,fit,ACH-000592
palbociclib,4,fit,ACH-000810
palbociclib,4,fit,ACH-000504
palbociclib,4,fit,ACH-000849
palbociclib,4,fit,ACH-000015
palbociclib,4,fit,ACH-000901
palbociclib,4,fit,ACH-000042
palbociclib,4,fit,ACH-000147
palbociclib,4,fit,ACH-000505
palbociclib,4,fit,ACH-000680
palbociclib,4,fit,ACH-001128
palbociclib,4,fit,ACH-000771
palbociclib,4,fit,ACH-000847
palbociclib,4,fit,ACH-000347
palbociclib,4,fit,ACH-000890
palbociclib,4,fit,ACH-000666
palbociclib,4,fit,ACH-000759
palbociclib,4,fit,ACH-000624
palbociclib,4,fit,ACH-000632
palbociclib,4,fit,ACH-000579
palbociclib,4,fit,ACH-000921
palbociclib,4,fit,ACH-000896
palbociclib,4,fit,ACH-000674
palbociclib,4,fit,ACH-000479
palbociclib,4,fit,ACH-000099
palbociclib,4,fit,ACH-000488
palbociclib,4,fit,ACH-000401
palbociclib,4,fit,ACH-000667
palbociclib,4,fit,ACH-000444
palbociclib,4,fit,ACH-000833
palbociclib,4,fit,ACH-000950
palbociclib,4,fit,ACH-000841
palbociclib,4,fit,ACH-000661
palbociclib,4,fit,ACH-000163
palbociclib,4,fit,ACH-000946
palbociclib,4,fit,ACH-000542
palbociclib,4,fit,ACH-000832
palbociclib,4,fit,ACH-000454
palbociclib,4,fit,ACH-000649
palbociclib,4,fit,ACH-000647
palbociclib,4,fit,ACH-000052
palbociclib,4,fit,ACH-000237
palbociclib,4,fit,ACH-000191
palbociclib,4,fit,ACH-000532
palbociclib,4,fit,ACH-000035
palbociclib,4,fit,ACH-000288
palbociclib,4,fit,ACH-000367
palbociclib,4,fit,ACH-000957
palbociclib,4,fit,ACH-000764
palbociclib,4,fit,ACH-000312
palbociclib,4,fit,ACH-000142
palbociclib,4,fit,ACH-000493
palbociclib,4,fit,ACH-000391
palbociclib,4,fit,ACH-000307
palbociclib,4,fit,ACH-000013
palbociclib,4,fit,ACH-000311
palbociclib,4,fit,ACH-000046
palbociclib,4,fit,ACH-000261
palbociclib,4,fit,ACH-000219
palbociclib,4,fit,ACH-000415
palbociclib,4,fit,ACH-000796
palbociclib,4,fit,ACH-000324
palbociclib,4,fit,ACH-000947
palbociclib,4,fit,ACH-000888
palbociclib,4,fit,ACH-000231
palbociclib,4,fit,ACH-000913
palbociclib,4,fit,ACH-000182
palbociclib,4,fit,ACH-000696
palbociclib,4,fit,ACH-000445
palbociclib,4,fit,ACH-000421
palbociclib,4,fit,ACH-000785
palbociclib,4,fit,ACH-000701
palbociclib,4,fit,ACH-000172
palbociclib,4,fit,ACH-000313
palbociclib,4,fit,ACH-000595
palbociclib,4,fit,ACH-000356
palbociclib,4,fit,ACH-000212
palbociclib,4,fit,ACH-000023
palbociclib,4,fit,ACH-000753
palbociclib,4,fit,ACH-000188
palbociclib,4,fit,ACH-000420
palbociclib,4,fit,ACH-000974
palbociclib,4,fit,ACH-000663
palbociclib,4,fit,ACH-000091
palbociclib,4,fit,ACH-000510
palbociclib,4,fit,ACH-000856
palbociclib,4,fit,ACH-000778
palbociclib,4,fit,ACH-000486
palbociclib,4,fit,ACH-000769
palbociclib,4,fit,ACH-000620
palbociclib,4,fit,ACH-000777
palbociclib,4,fit,ACH-000618
palbociclib,4,fit,ACH-000903
palbociclib,4,fit,ACH-000819
palbociclib,4,fit,ACH-000756
palbociclib,4,fit,ACH-000395
palbociclib,4,fit,ACH-000223
palbociclib,4,fit,ACH-000389
palbociclib,4,fit,ACH-000092
palbociclib,4,fit,ACH-000407
palbociclib,4,fit,ACH-000359
palbociclib,4,fit,ACH-000802
palbociclib,4,fit,ACH-000376
palbociclib,4,fit,ACH-000040
palbociclib,4,fit,ACH-000280
palbociclib,4,fit,ACH-000899
palbociclib,4,fit,ACH-000716
palbociclib,4,fit,ACH-000012
palbociclib,4,fit,ACH-000628
palbociclib,4,fit,ACH-000839
palbociclib,4,fit,ACH-000427
palbociclib,4,fit,ACH-000843
palbociclib,4,fit,ACH-000940
palbociclib,4,fit,ACH-000544
palbociclib,4,fit,ACH-000082
palbociclib,4,fit,ACH-000393
palbociclib,4,fit,ACH-000007
palbociclib,4,fit,ACH-000277
palbociclib,4,fit,ACH-000800
palbociclib,4,fit,ACH-000968
palbociclib,4,fit,ACH-000344
palbociclib,4,fit,ACH-000662
palbociclib,4,fit,ACH-000837
palbociclib,4,fit,ACH-000461
palbociclib,4,fit,ACH-000943
palbociclib,4,fit,ACH-000954
palbociclib,4,fit,ACH-000159
palbociclib,4,fit,ACH-000669
palbociclib,4,fit,ACH-000853
palbociclib,4,fit,ACH-001190
palbociclib,4,fit,ACH-000222
palbociclib,4,fit,ACH-000971
palbociclib,4,fit,ACH-000502
palbociclib,4,fit,ACH-000900
palbociclib,4,fit,ACH-000627
palbociclib,4,fit,ACH-000062
palbociclib,4,fit,ACH-000927
palbociclib,4,fit,ACH-000403
palbociclib,4,fit,ACH-000941
palbociclib,4,fit,ACH-000098
palbociclib,4,fit,ACH-000811
palbociclib,4,fit,ACH-000417
palbociclib,4,fit,ACH-000670
palbociclib,4,fit,ACH-000457
palbociclib,4,fit,ACH-000361
palbociclib,4,fit,ACH-000939
palbociclib,4,fit,ACH-000693
palbociclib,4,fit,ACH-000846
palbociclib,4,fit,ACH-000545
palbociclib,4,fit,ACH-000292
palbociclib,4,fit,ACH-000996
palbociclib,4,fit,ACH-000671
palbociclib,4,fit,ACH-000318
palbociclib,4,fit,ACH-000905
palbociclib,4,fit,ACH-000880
palbociclib,4,fit,ACH-000866
palbociclib,4,fit,ACH-000411
palbociclib,4,fit,ACH-001306
palbociclib,4,fit,ACH-000977
palbociclib,4,fit,ACH-000164
palbociclib,4,fit,ACH-000169
palbociclib,4,fit,ACH-000437
palbociclib,4,fit,ACH-000679
palbociclib,4,fit,ACH-000848
palbociclib,4,fit,ACH-000768
palbociclib,4,fit,ACH-001239
palbociclib,4,fit,ACH-000784
palbociclib,4,fit,ACH-000684
palbociclib,4,fit,ACH-000308
palbociclib,4,fit,ACH-000587
palbociclib,4,fit,ACH-000374
palbociclib,4,fit,ACH-000278
palbociclib,4,fit,ACH-000265
palbociclib,4,fit,ACH-000260
palbociclib,4,fit,ACH-000468
palbociclib,4,fit,ACH-000484
palbociclib,4,fit,ACH-000776
palbociclib,4,fit,ACH-000139
palbociclib,4,calibration,ACH-001318
palbociclib,4,calibration,ACH-000528
palbociclib,4,calibration,ACH-000879
palbociclib,4,calibration,ACH-000243
palbociclib,4,calibration,ACH-000281
palbociclib,4,calibration,ACH-000537
palbociclib,4,calibration,ACH-000589
palbociclib,4,calibration,ACH-000605
palbociclib,4,calibration,ACH-000011
palbociclib,4,calibration,ACH-000022
palbociclib,4,calibration,ACH-000086
palbociclib,4,calibration,ACH-000720
palbociclib,4,calibration,ACH-000732
palbociclib,4,calibration,ACH-000730
palbociclib,4,calibration,ACH-000637
palbociclib,4,calibration,ACH-000123
palbociclib,4,calibration,ACH-000351
palbociclib,4,calibration,ACH-000988
palbociclib,4,calibration,ACH-000323
palbociclib,4,calibration,ACH-000973
palbociclib,4,calibration,ACH-000936
palbociclib,4,calibration,ACH-000929
palbociclib,4,calibration,ACH-000516
palbociclib,4,calibration,ACH-000048
palbociclib,4,calibration,ACH-000713
palbociclib,4,calibration,ACH-000456
palbociclib,4,calibration,ACH-000383
palbociclib,4,calibration,ACH-000433
palbociclib,4,calibration,ACH-000804
palbociclib,4,calibration,ACH-000090
palbociclib,4,calibration,ACH-000898
palbociclib,4,calibration,ACH-000335
palbociclib,4,calibration,ACH-000201
palbociclib,4,calibration,ACH-000967
palbociclib,4,calibration,ACH-000781
palbociclib,4,calibration,ACH-000826
palbociclib,4,calibration,ACH-000408
palbociclib,4,calibration,ACH-000945
palbociclib,4,calibration,ACH-000994
palbociclib,4,calibration,ACH-000535
palbociclib,4,calibration,ACH-000527
palbociclib,4,calibration,ACH-000573
palbociclib,4,calibration,ACH-000273
palbociclib,4,calibration,ACH-000153
palbociclib,4,calibration,ACH-000322
palbociclib,4,calibration,ACH-000852
palbociclib,4,calibration,ACH-000593
palbociclib,4,calibration,ACH-000375
palbociclib,4,calibration,ACH-000651
palbociclib,4,calibration,ACH-000652
palbociclib,4,calibration,ACH-000097
palbociclib,4,calibration,ACH-000441
palbociclib,4,calibration,ACH-000118
palbociclib,4,calibration,ACH-000517
palbociclib,4,calibration,ACH-000174
palbociclib,4,calibration,ACH-000911
palbociclib,4,calibration,ACH-000207
palbociclib,4,calibration,ACH-000582
palbociclib,4,calibration,ACH-000881
palbociclib,4,calibration,ACH-000648
palbociclib,4,test,ACH-000792
palbociclib,4,test,ACH-000678
palbociclib,4,test,ACH-000917
palbociclib,4,test,ACH-000552
palbociclib,4,test,ACH-000978
palbociclib,4,test,ACH-000805
palbociclib,4,test,ACH-000331
palbociclib,4,test,ACH-000643
palbociclib,4,test,ACH-000329
palbociclib,4,test,ACH-000814
palbociclib,4,test,ACH-000681
palbociclib,4,test,ACH-000108
palbociclib,4,test,ACH-000758
palbociclib,4,test,ACH-000748
palbociclib,4,test,ACH-000834
palbociclib,4,test,ACH-000736
palbociclib,4,test,ACH-000235
palbociclib,4,test,ACH-000599
palbociclib,4,test,ACH-000250
palbociclib,4,test,ACH-000037
palbociclib,4,test,ACH-000476
palbociclib,4,test,ACH-000955
palbociclib,4,test,ACH-000155
palbociclib,4,test,ACH-000014
palbociclib,4,test,ACH-000397
palbociclib,4,test,ACH-000572
palbociclib,4,test,ACH-000724
palbociclib,4,test,ACH-000735
palbociclib,4,test,ACH-000882
palbociclib,4,test,ACH-000210
palbociclib,4,test,ACH-000688
palbociclib,4,test,ACH-000721
palbociclib,4,test,ACH-000232
palbociclib,4,test,ACH-000264
palbociclib,4,test,ACH-000809
palbociclib,4,test,ACH-000060
palbociclib,4,test,ACH-000694
palbociclib,4,test,ACH-000840
palbociclib,4,test,ACH-000822
palbociclib,4,test,ACH-000279
palbociclib,4,test,ACH-000524
palbociclib,4,test,ACH-000747
palbociclib,4,test,ACH-000734
palbociclib,4,test,ACH-000845
palbociclib,4,test,ACH-000364
palbociclib,4,test,ACH-000979
palbociclib,4,test,ACH-000343
palbociclib,4,test,ACH-000738
palbociclib,4,test,ACH-000915
palbociclib,4,test,ACH-000480
palbociclib,4,test,ACH-000192
palbociclib,4,test,ACH-000054
palbociclib,4,test,ACH-000966
palbociclib,4,test,ACH-000447
palbociclib,4,test,ACH-000319
palbociclib,4,test,ACH-000477
palbociclib,4,test,ACH-000244
palbociclib,4,test,ACH-000352
palbociclib,4,test,ACH-000416
palbociclib,4,test,ACH-000622
palbociclib,4,test,ACH-000948
palbociclib,4,test,ACH-000496
palbociclib,4,test,ACH-000878
palbociclib,4,test,ACH-000827
palbociclib,4,test,ACH-000211
palbociclib,4,test,ACH-000682
palbociclib,4,test,ACH-000521
palbociclib,4,test,ACH-000500
palbociclib,4,test,ACH-000471
palbociclib,4,test,ACH-000959
palbociclib,4,test,ACH-000788
palbociclib,4,test,ACH-001075
palbociclib,4,test,ACH-000320
palbociclib,4,test,ACH-000750
palbociclib,5,fit,ACH-000099
palbociclib,5,fit,ACH-000589
palbociclib,5,fit,ACH-000694
palbociclib,5,fit,ACH-000308
palbociclib,5,fit,ACH-000734
palbociclib,5,fit,ACH-000281
palbociclib,5,fit,ACH-000090
palbociclib,5,fit,ACH-000505
palbociclib,5,fit,ACH-000139
palbociclib,5,fit,ACH-000544
palbociclib,5,fit,ACH-000852
palbociclib,5,fit,ACH-000022
palbociclib,5,fit,ACH-000270
palbociclib,5,fit,ACH-000468
palbociclib,5,fit,ACH-000008
palbociclib,5,fit,ACH-000037
palbociclib,5,fit,ACH-001307
palbociclib,5,fit,ACH-000217
palbociclib,5,fit,ACH-000890
palbociclib,5,fit,ACH-000943
palbociclib,5,fit,ACH-000259
palbociclib,5,fit,ACH-000955
palbociclib,5,fit,ACH-000805
palbociclib,5,fit,ACH-000133
palbociclib,5,fit,ACH-000947
palbociclib,5,fit,ACH-000046
palbociclib,5,fit,ACH-000364
palbociclib,5,fit,ACH-000011
palbociclib,5,fit,ACH-000486
palbociclib,5,fit,ACH-000278
palbociclib,5,fit,ACH-000803
palbociclib,5,fit,ACH-000407
palbociclib,5,fit,ACH-000941
palbociclib,5,fit,ACH-000429
palbociclib,5,fit,ACH-000785
palbociclib,5,fit,ACH-000967
palbociclib,5,fit,ACH-000232
palbociclib,5,fit,ACH-000869
palbociclib,5,fit,ACH-000123
palbociclib,5,fit,ACH-000401
palbociclib,5,fit,ACH-000473
palbociclib,5,fit,ACH-000573
palbociclib,5,fit,ACH-000771
palbociclib,5,fit,ACH-000417
palbociclib,5,fit,ACH-000843
palbociclib,5,fit,ACH-000684
palbociclib,5,fit,ACH-000572
palbociclib,5,fit,ACH-000343
palbociclib,5,fit,ACH-000535
palbociclib,5,fit,ACH-000764
palbociclib,5,fit,ACH-000630
palbociclib,5,fit,ACH-000836
palbociclib,5,fit,ACH-000957
palbociclib,5,fit,ACH-000587
palbociclib,5,fit,ACH-000397
palbociclib,5,fit,ACH-000637
palbociclib,5,fit,ACH-000627
palbociclib,5,fit,ACH-000421
palbociclib,5,fit,ACH-000054
palbociclib,5,fit,ACH-000528
palbociclib,5,fit,ACH-000323
palbociclib,5,fit,ACH-000023
palbociclib,5,fit,ACH-000776
palbociclib,5,fit,ACH-000447
palbociclib,5,fit,ACH-000809
palbociclib,5,fit,ACH-000688
palbociclib,5,fit,ACH-000288
palbociclib,5,fit,ACH-000643
palbociclib,5,fit,ACH-000098
palbociclib,5,fit,ACH-000488
palbociclib,5,fit,ACH-000493
palbociclib,5,fit,ACH-000880
palbociclib,5,fit,ACH-000753
palbociclib,5,fit,ACH-000169
palbociclib,5,fit,ACH-000244
palbociclib,5,fit,ACH-000966
